year,month,manufacturer,indicator,value
2024,11,重庆建设机电有限责任公司,销售,16526.0
2024,11,广东星际机车科技有限公司,销售,25673.0
2024,11,江苏淮海新能源车辆有限公司,销售,16795.0
2024,11,山东巴士新能源车业有限公司,销售,16978.0
2024,11,江苏众星摩托有限公司,销售,15225.0
2024,11,鹤山国机南联摩托车工业有限公司,销售,10405.0
2024,11,常州光阳摩托车有限公司,销售,7312.0
2024,11,重庆望江摩托车制造有限公司,销售,16468.0
2024,11,山东五星车辆股份有限公司,销售,9902.0
2024,11,台州市王野机车有限责任公司,销售,8097.0
2024,11,江门市华龙摩托车有限公司,销售,8933.0
2024,11,重庆安第斯摩托车制造有限公司,销售,19669.0
2024,11,济南大隆机车工业有限公司,销售,11549.0
2024,11,江门市长华集团有限公司,销售,6969.0
2024,11,宁波市龙嘉动力科技有限公司,销售,3028.0
2024,11,长铃集团长春摩托车工业有限公司,销售,7122.0
2024,11,杭州土星动力科技有限公司,销售,3778.0
2024,11,金翌车业有限公司,销售,2983.0
2024,11,东莞市台铃车业有限公司,销售,11057.0
2024,11,浙江嘉爵摩托车制造有限公司,销售,3235.0
2024,11,浙江华洋赛车股份有限公司,销售,2750.0
2024,11,浙江天本车业有限公司,销售,6695.0
2024,11,重庆嘉陵工业有限公司,销售,10409.0
2024,11,浙江森铃摩托车有限公司,销售,3004.0
2024,11,江门市迪豪摩托车有限公司,销售,5331.0
2024,11,重庆万虎机电有限责任公司,销售,5210.0
2024,11,康超集团广州摩托车制造有限公司,销售,8508.0
2024,11,三友控股集团银友摩托车有限公司,销售,2263.0
2024,11,济南轻骑摩托车有限公司,销售,2884.0
2024,11,西藏新珠峰摩托车有限公司,销售,4624.0
2024,11,广州福羊科技有限公司,销售,4961.0
2024,11,宁波市龙嘉摩托车有限公司,销售,4266.0
2024,11,重庆光宇摩托车制造有限公司,销售,3441.0
2024,11,台州市椒江之威摩托车制造有限公司,销售,2942.0
2024,11,宁波东方凌云车辆制造有限公司,销售,1832.0
2024,11,重庆新感觉摩托车有限公司,销售,2795.0
2024,11,佛山市佛斯弟摩托车制造有限公司,销售,2202.0
2024,11,宝岛车业集团有限公司,销售,2043.0
2024,11,江苏创新摩托车制造有限公司,销售,3957.0
2024,11,重庆劲扬摩托车工业有限公司,销售,2821.0
2024,11,江苏林海动力机械集团有限公司,销售,155.0
2024,11,浙江吉铭实业有限公司,销售,1999.0
2024,11,广州五羊摩托有限公司,销售,1938.0
2024,11,增城市东阳摩托车实业有限公司,销售,3140.0
2024,11,慈溪金轮机车制造有限公司,销售,831.0
2024,11,金城集团有限公司,销售,1551.0
2024,11,浙江幸福摩托机械有限公司,销售,1590.0
2024,11,福建省晋江市三力机车有限公司,销售,1922.0
2024,11,江苏林芝山阳集团有限公司,销售,1100.0
2024,11,广州番禺豪剑摩托车工业有限公司,销售,1014.0
2024,11,重庆恒胜集团有限公司,销售,948.0
2024,11,江苏新陵摩托车制造有限公司,销售,536.0
2024,11,浙江日雅摩托车有限公司,销售,22.0
2024,11,浙江黄岩三叶集团有限公司,销售,499.0
2024,11,洛阳盛江红强摩托车有限公司,销售,209.0
2024,11,山东马拉贝斯车业有限公司,销售,0.0
2024,11,立峰集团有限公司,销售,134.0
2024,11,重庆双庆产业集团有限公司,销售,192.0
2024,11,广东大联统摩托车有限公司,销售,62.0
2024,11,江苏跃进摩托车制造有限责任公司,销售,76.0
2024,11,广东嘉纳仕科技实业有限公司,销售,0.0
2024,11,广东大福摩托车有限公司,销售,0.0
2024,11,上海本菱摩托车制造有限公司,销售,0.0
2024,11,江苏雄风机车有限公司,销售,0.0
2024,12,江门市大长江集团有限公司,生产,186346.0
2024,12,重庆隆鑫机车有限公司,生产,171711.0
2024,12,宗申产业集团有限公司,生产,164520.0
2024,12,雅迪科技集团有限公司,生产,81747.0
2024,12,广东大冶摩托车技术有限公司,生产,94609.0
2024,12,新大洲本田摩托(苏州)有限公司,生产,57767.0
2024,12,广州豪进摩托车股份有限公司,生产,50122.0
2024,12,五羊-本田摩托（广州）有限公司,生产,51327.0
2024,12,重庆银翔摩托车集团有限公司,生产,47132.0
2024,12,洛阳北方企业集团有限公司,生产,50624.0
2024,12,江门市珠峰摩托车有限公司,生产,46097.0
2024,12,广州大运摩托车有限公司,生产,30591.0
2024,12,浙江钱江摩托股份有限公司,生产,39805.0
2024,12,浙江绿源电动车有限公司,生产,46397.0
2024,12,力帆实业（集团）股份有限公司,生产,48179.0
2024,12,浙江春风动力股份有限公司,生产,24924.0
2024,12,济南轻骑铃木摩托车有限公司,生产,25643.0
2024,12,厦门厦杏摩托有限公司,生产,25270.0
2024,12,重庆润通智能装备有限公司,生产,27983.0
2024,12,重庆航天巴山摩托车制造有限公司,生产,37753.0
2024,12,江苏新日电动车股份有限公司,生产,22147.0
2024,12,广州天马集团天马摩托车有限公司,生产,21008.0
2024,12,重庆鑫源摩托车股份有限公司,生产,27643.0
2024,12,广州三雅摩托车有限公司,生产,19701.0
2024,12,珠海珠江车业有限公司,生产,31286.0
2024,12,重庆银钢科技(集团)有限公司,生产,19492.0
2024,12,重庆建设机电有限责任公司,生产,15209.0
2024,12,广东星际机车科技有限公司,生产,21244.0
2024,12,江苏淮海新能源车辆有限公司,生产,17062.0
2024,12,山东巴士新能源车业有限公司,生产,16354.0
2024,12,江苏众星摩托有限公司,生产,17069.0
2024,12,鹤山国机南联摩托车工业有限公司,生产,22136.0
2024,12,台州市王野机车有限责任公司,生产,18967.0
2024,12,重庆望江摩托车制造有限公司,生产,11578.0
2024,12,常州光阳摩托车有限公司,生产,9308.0
2024,12,重庆安第斯摩托车制造有限公司,生产,18440.0
2024,12,山东五星车辆股份有限公司,生产,9108.0
2024,12,江门市华龙摩托车有限公司,生产,12110.0
2024,12,济南大隆机车工业有限公司,生产,10144.0
2024,12,江门市长华集团有限公司,生产,7609.0
2024,12,宁波市龙嘉动力科技有限公司,生产,2635.0
2024,12,长铃集团长春摩托车工业有限公司,生产,12072.0
2024,12,杭州土星动力科技有限公司,生产,3831.0
2024,12,浙江华洋赛车股份有限公司,生产,4905.0
2024,12,金翌车业有限公司,生产,6400.0
2024,12,东莞市台铃车业有限公司,生产,4750.0
2024,12,康超集团广州摩托车制造有限公司,生产,17279.0
2024,12,浙江嘉爵摩托车制造有限公司,生产,3400.0
2024,12,重庆嘉陵工业有限公司,生产,11128.0
2024,12,浙江天本车业有限公司,生产,7626.0
2024,12,江门市迪豪摩托车有限公司,生产,5476.0
2024,12,重庆万虎机电有限责任公司,生产,4547.0
2024,12,浙江森铃摩托车有限公司,生产,2340.0
2024,12,三友控股集团银友摩托车有限公司,生产,5188.0
2024,12,广州福羊科技有限公司,生产,6812.0
2024,12,济南轻骑摩托车有限公司,生产,3879.0
2024,12,西藏新珠峰摩托车有限公司,生产,4171.0
2024,12,宁波市龙嘉摩托车有限公司,生产,7086.0
2024,12,重庆光宇摩托车制造有限公司,生产,4338.0
2024,12,台州市椒江之威摩托车制造有限公司,生产,3851.0
2024,12,佛山市佛斯弟摩托车制造有限公司,生产,3326.0
2024,12,宁波东方凌云车辆制造有限公司,生产,2710.0
2024,12,重庆新感觉摩托车有限公司,生产,3193.0
2024,12,江苏创新摩托车制造有限公司,生产,4300.0
2024,12,宝岛车业集团有限公司,生产,1040.0
2024,12,重庆劲扬摩托车工业有限公司,生产,2507.0
2024,12,增城市东阳摩托车实业有限公司,生产,4337.0
2024,12,广州五羊摩托有限公司,生产,2330.0
2024,12,江苏林海动力机械集团有限公司,生产,1029.0
2024,12,浙江吉铭实业有限公司,生产,1219.0
2024,12,慈溪金轮机车制造有限公司,生产,822.0
2024,12,金城集团有限公司,生产,2038.0
2024,12,浙江幸福摩托机械有限公司,生产,1665.0
2024,12,福建省晋江市三力机车有限公司,生产,1624.0
2024,12,江苏林芝山阳集团有限公司,生产,1318.0
2024,12,广州番禺豪剑摩托车工业有限公司,生产,1416.0
2024,12,重庆恒胜集团有限公司,生产,460.0
2024,12,江苏新陵摩托车制造有限公司,生产,712.0
2024,12,山东马拉贝斯车业有限公司,生产,475.0
2024,12,浙江日雅摩托车有限公司,生产,46.0
2024,12,浙江黄岩三叶集团有限公司,生产,501.0
2024,12,洛阳盛江红强摩托车有限公司,生产,101.0
2024,12,立峰集团有限公司,生产,53.0
2024,12,重庆双庆产业集团有限公司,生产,118.0
2024,12,广东大联统摩托车有限公司,生产,84.0
2024,12,江苏跃进摩托车制造有限责任公司,生产,86.0
2024,12,广东嘉纳仕科技实业有限公司,生产,0.0
2024,12,广东大福摩托车有限公司,生产,0.0
2024,12,上海本菱摩托车制造有限公司,生产,0.0
2024,12,江苏雄风机车有限公司,生产,0.0
2024,12,江门市大长江集团有限公司,销售,179637.0
2024,12,重庆隆鑫机车有限公司,销售,157640.0
2024,12,宗申产业集团有限公司,销售,153566.0
2024,12,雅迪科技集团有限公司,销售,80083.0
2024,12,广东大冶摩托车技术有限公司,销售,95714.0
2024,12,新大洲本田摩托(苏州)有限公司,销售,68018.0
2024,12,广州豪进摩托车股份有限公司,销售,43266.0
2024,12,重庆银翔摩托车集团有限公司,销售,47132.0
2024,12,五羊-本田摩托（广州）有限公司,销售,55336.0
2024,12,洛阳北方企业集团有限公司,销售,49390.0
2024,12,江门市珠峰摩托车有限公司,销售,46222.0
2024,12,广州大运摩托车有限公司,销售,30000.0
2024,12,浙江钱江摩托股份有限公司,销售,32089.0
2024,12,浙江绿源电动车有限公司,销售,46215.0
2024,12,力帆实业（集团）股份有限公司,销售,51229.0
2024,12,济南轻骑铃木摩托车有限公司,销售,15854.0
2024,12,浙江春风动力股份有限公司,销售,30144.0
2024,12,厦门厦杏摩托有限公司,销售,23628.0
2024,12,重庆润通智能装备有限公司,销售,27374.0
2024,12,重庆航天巴山摩托车制造有限公司,销售,37478.0
2024,12,江苏新日电动车股份有限公司,销售,19127.0
2024,12,重庆鑫源摩托车股份有限公司,销售,32470.0
2024,12,广州天马集团天马摩托车有限公司,销售,14074.0
2024,12,广州三雅摩托车有限公司,销售,19763.0
2024,12,珠海珠江车业有限公司,销售,28622.0
2024,12,重庆银钢科技(集团)有限公司,销售,19686.0
2024,12,广东星际机车科技有限公司,销售,21244.0
2024,12,重庆建设机电有限责任公司,销售,15264.0
2024,12,江苏淮海新能源车辆有限公司,销售,17062.0
2024,12,山东巴士新能源车业有限公司,销售,17592.0
2024,12,江苏众星摩托有限公司,销售,17016.0
2024,12,鹤山国机南联摩托车工业有限公司,销售,22213.0
2024,12,台州市王野机车有限责任公司,销售,18967.0
2024,12,重庆望江摩托车制造有限公司,销售,13853.0
2024,12,常州光阳摩托车有限公司,销售,6019.0
2024,12,山东五星车辆股份有限公司,销售,8520.0
2024,12,重庆安第斯摩托车制造有限公司,销售,16550.0
2024,12,江门市华龙摩托车有限公司,销售,6713.0
2024,12,济南大隆机车工业有限公司,销售,10076.0
2024,12,江门市长华集团有限公司,销售,7609.0
2024,12,长铃集团长春摩托车工业有限公司,销售,12072.0
2024,12,宁波市龙嘉动力科技有限公司,销售,1799.0
2024,12,杭州土星动力科技有限公司,销售,3976.0
2024,12,金翌车业有限公司,销售,6379.0
2024,12,东莞市台铃车业有限公司,销售,4750.0
2024,12,康超集团广州摩托车制造有限公司,销售,17279.0
2024,12,浙江嘉爵摩托车制造有限公司,销售,3400.0
2024,12,浙江天本车业有限公司,销售,7626.0
2024,12,重庆嘉陵工业有限公司,销售,9976.0
2024,12,浙江华洋赛车股份有限公司,销售,3719.0
2024,12,江门市迪豪摩托车有限公司,销售,4971.0
2024,12,重庆万虎机电有限责任公司,销售,4840.0
2024,12,浙江森铃摩托车有限公司,销售,2685.0
2024,12,三友控股集团银友摩托车有限公司,销售,5188.0
2024,12,济南轻骑摩托车有限公司,销售,4237.0
2024,12,广州福羊科技有限公司,销售,6812.0
2024,12,西藏新珠峰摩托车有限公司,销售,4171.0
2024,12,宁波市龙嘉摩托车有限公司,销售,4403.0
2024,12,重庆光宇摩托车制造有限公司,销售,4338.0
2024,12,台州市椒江之威摩托车制造有限公司,销售,3795.0
2024,12,重庆新感觉摩托车有限公司,销售,5165.0
2024,12,佛山市佛斯弟摩托车制造有限公司,销售,3326.0
2024,12,宁波东方凌云车辆制造有限公司,销售,2722.0
2024,12,宝岛车业集团有限公司,销售,1040.0
2024,12,江苏创新摩托车制造有限公司,销售,4839.0
2024,12,重庆劲扬摩托车工业有限公司,销售,2507.0
2024,12,江苏林海动力机械集团有限公司,销售,515.0
2024,12,广州五羊摩托有限公司,销售,1786.0
2024,12,增城市东阳摩托车实业有限公司,销售,4129.0
2024,12,浙江吉铭实业有限公司,销售,1001.0
2024,12,慈溪金轮机车制造有限公司,销售,827.0
2024,12,金城集团有限公司,销售,2072.0
2024,12,浙江幸福摩托机械有限公司,销售,1646.0
2024,12,福建省晋江市三力机车有限公司,销售,1867.0
2024,12,江苏林芝山阳集团有限公司,销售,1318.0
2024,12,广州番禺豪剑摩托车工业有限公司,销售,1416.0
2024,12,重庆恒胜集团有限公司,销售,460.0
2024,12,江苏新陵摩托车制造有限公司,销售,712.0
2024,12,山东马拉贝斯车业有限公司,销售,1102.0
2024,12,浙江日雅摩托车有限公司,销售,45.0
2024,12,浙江黄岩三叶集团有限公司,销售,537.0
2024,12,洛阳盛江红强摩托车有限公司,销售,0.0
2024,12,立峰集团有限公司,销售,53.0
2024,12,重庆双庆产业集团有限公司,销售,118.0
2024,12,广东大联统摩托车有限公司,销售,84.0
2024,12,江苏跃进摩托车制造有限责任公司,销售,86.0
2024,12,广东嘉纳仕科技实业有限公司,销售,0.0
2024,12,广东大福摩托车有限公司,销售,0.0
2024,12,上海本菱摩托车制造有限公司,销售,0.0
2024,12,江苏雄风机车有限公司,销售,0.0
2025,1,重庆隆鑫机车有限公司,生产,170298.0
2025,1,江门市大长江集团有限公司,生产,157072.0
2025,1,宗申产业集团有限公司,生产,107299.0
2025,1,广东大冶摩托车技术有限公司,生产,96020.0
2025,1,雅迪科技集团有限公司,生产,84850.0
2025,1,重庆银翔摩托车集团有限公司,生产,60994.0
2025,1,广州豪进摩托车股份有限公司,生产,51345.0
2025,1,新大洲本田摩托(苏州)有限公司,生产,49268.0
2025,1,江门市珠峰摩托车有限公司,生产,48014.0
2025,1,五羊-本田摩托（广州）有限公司,生产,45679.0
2025,1,洛阳北方企业集团有限公司,生产,39046.0
2025,1,力帆实业（集团）股份有限公司,生产,37749.0
2025,1,浙江钱江摩托股份有限公司,生产,34977.0
2025,1,浙江绿源电动车有限公司,生产,32393.0
2025,1,广州大运摩托车有限公司,生产,28191.0
2025,1,重庆润通智能装备有限公司,生产,27312.0
2025,1,珠海珠江车业有限公司,生产,25015.0
2025,1,重庆鑫源摩托车股份有限公司,生产,23513.0
2025,1,厦门厦杏摩托有限公司,生产,22084.0
2025,1,重庆航天巴山摩托车制造有限公司,生产,22025.0
2025,1,广州三雅摩托车有限公司,生产,21380.0
2025,1,济南轻骑铃木摩托车有限公司,生产,20346.0
2025,1,江苏新日电动车股份有限公司,生产,18910.0
2025,1,广东星际机车科技有限公司,生产,18304.0
2025,1,重庆银钢科技(集团)有限公司,生产,18001.0
2025,1,广州天马集团天马摩托车有限公司,生产,17567.0
2025,1,江苏众星摩托有限公司,生产,17218.0
2025,1,重庆建设机电有限责任公司,生产,16247.0
2025,1,鹤山国机南联摩托车工业有限公司,生产,14432.0
2025,1,长铃集团长春摩托车工业有限公司,生产,14172.0
2025,1,浙江春风动力股份有限公司,生产,14134.0
2025,1,江门市华龙摩托车有限公司,生产,13921.0
2025,1,山东五星车辆股份有限公司,生产,12254.0
2025,1,浙江嘉爵摩托车制造有限公司,生产,11791.0
2025,1,台州市王野机车有限责任公司,生产,10412.0
2025,1,重庆望江摩托车制造有限公司,生产,9810.0
2025,1,江苏淮海新能源车辆有限公司,生产,9567.0
2025,1,江门市长华集团有限公司,生产,9201.0
2025,1,济南大隆机车工业有限公司,生产,9017.0
2025,1,江门市迪豪摩托车有限公司,生产,8352.0
2025,1,重庆安第斯摩托车制造有限公司,生产,8308.0
2025,1,广州福羊科技有限公司,生产,7983.0
2025,1,常州光阳摩托车有限公司,生产,7830.0
2025,1,金翌车业有限公司,生产,7810.0
2025,1,重庆嘉陵工业有限公司,生产,7570.0
2025,1,康超集团广州摩托车制造有限公司,生产,6750.0
2025,1,重庆光宇摩托车制造有限公司,生产,6743.0
2025,1,山东巴士新能源车业有限公司,生产,6506.0
2025,1,重庆万虎机电有限责任公司,生产,6371.0
2025,1,三友控股集团银友摩托车有限公司,生产,5060.0
2025,1,浙江森铃摩托车有限公司,生产,4568.0
2025,1,宁波市龙嘉摩托车有限公司,生产,4496.0
2025,1,台州市椒江之威摩托车制造有限公司,生产,4035.0
2025,1,重庆劲扬摩托车工业有限公司,生产,3936.0
2025,1,浙江天本车业有限公司,生产,3715.0
2025,1,宁波市龙嘉动力科技有限公司,生产,3346.0
2025,1,杭州土星动力科技有限公司,生产,3105.0
2025,1,宁波东方凌云车辆制造有限公司,生产,2946.0
2025,1,济南轻骑摩托车有限公司,生产,2884.0
2025,1,福建省晋江市三力机车有限公司,生产,2030.0
2025,1,重庆新感觉摩托车有限公司,生产,1847.0
2025,1,东莞市台铃车业有限公司,生产,1815.0
2025,1,广州五羊摩托有限公司,生产,1632.0
2025,1,金城集团有限公司,生产,1524.0
2025,1,西藏新珠峰摩托车有限公司,生产,1520.0
2025,1,浙江吉铭实业有限公司,生产,1355.0
2025,1,慈溪金轮机车制造有限公司,生产,1281.0
2025,1,江苏林芝山阳集团有限公司,生产,1162.0
2025,1,浙江华洋赛车股份有限公司,生产,1119.0
2025,1,广州番禺豪剑摩托车工业有限公司,生产,708.0
2025,1,江苏创新摩托车制造有限公司,生产,700.0
2025,1,重庆恒胜集团有限公司,生产,652.0
2025,1,浙江幸福摩托机械有限公司,生产,491.0
2025,1,江苏新陵摩托车制造有限公司,生产,380.0
2025,1,浙江黄岩三叶集团有限公司,生产,370.0
2025,1,山东马拉贝斯车业有限公司,生产,336.0
2025,1,江苏林海动力机械集团有限公司,生产,272.0
2025,1,浙江日雅摩托车有限公司,生产,271.0
2025,1,立峰集团有限公司,生产,108.0
2025,1,洛阳盛江红强摩托车有限公司,生产,108.0
2025,1,广东大联统摩托车有限公司,生产,90.0
2025,1,佛山市佛斯弟摩托车制造有限公司,生产,0.0
2025,1,宝岛车业集团有限公司,生产,0.0
2025,1,增城市东阳摩托车实业有限公司,生产,0.0
2025,1,上海本菱摩托车制造有限公司,生产,0.0
2025,1,重庆双庆产业集团有限公司,生产,0.0
2025,1,江苏跃进摩托车制造有限责任公司,生产,0.0
2025,1,江门市大长江集团有限公司,销售,162266.0
2025,1,重庆隆鑫机车有限公司,销售,161666.0
2025,1,宗申产业集团有限公司,销售,113428.0
2025,1,广东大冶摩托车技术有限公司,销售,87795.0
2025,1,雅迪科技集团有限公司,销售,81724.0
2025,1,重庆银翔摩托车集团有限公司,销售,60995.0
2025,1,广州豪进摩托车股份有限公司,销售,58746.0
2025,1,江门市珠峰摩托车有限公司,销售,52546.0
2025,1,新大洲本田摩托(苏州)有限公司,销售,44162.0
2025,1,洛阳北方企业集团有限公司,销售,38586.0
2025,1,力帆实业（集团）股份有限公司,销售,38488.0
2025,1,五羊-本田摩托（广州）有限公司,销售,38199.0
2025,1,浙江钱江摩托股份有限公司,销售,36824.0
2025,1,广州天马集团天马摩托车有限公司,销售,32288.0
2025,1,浙江绿源电动车有限公司,销售,31806.0
2025,1,珠海珠江车业有限公司,销售,28921.0
2025,1,重庆润通智能装备有限公司,销售,28294.0
2025,1,广州大运摩托车有限公司,销售,28055.0
2025,1,厦门厦杏摩托有限公司,销售,26189.0
2025,1,济南轻骑铃木摩托车有限公司,销售,24415.0
2025,1,浙江春风动力股份有限公司,销售,22431.0
2025,1,重庆航天巴山摩托车制造有限公司,销售,22165.0
2025,1,广州三雅摩托车有限公司,销售,21432.0
2025,1,重庆鑫源摩托车股份有限公司,销售,20610.0
2025,1,江苏新日电动车股份有限公司,销售,18840.0
2025,1,广东星际机车科技有限公司,销售,18304.0
2025,1,重庆银钢科技(集团)有限公司,销售,18158.0
2025,1,江苏众星摩托有限公司,销售,17164.0
2025,1,重庆建设机电有限责任公司,销售,16233.0
2025,1,鹤山国机南联摩托车工业有限公司,销售,14431.0
2025,1,长铃集团长春摩托车工业有限公司,销售,14172.0
2025,1,山东五星车辆股份有限公司,销售,13150.0
2025,1,江门市华龙摩托车有限公司,销售,11984.0
2025,1,浙江嘉爵摩托车制造有限公司,销售,11791.0
2025,1,重庆望江摩托车制造有限公司,销售,10922.0
2025,1,台州市王野机车有限责任公司,销售,10412.0
2025,1,江门市长华集团有限公司,销售,9601.0
2025,1,江苏淮海新能源车辆有限公司,销售,9567.0
2025,1,济南大隆机车工业有限公司,销售,9014.0
2025,1,重庆嘉陵工业有限公司,销售,8834.0
2025,1,浙江华洋赛车股份有限公司,销售,8538.0
2025,1,重庆安第斯摩托车制造有限公司,销售,7995.0
2025,1,广州福羊科技有限公司,销售,7983.0
2025,1,金翌车业有限公司,销售,7723.0
2025,1,山东巴士新能源车业有限公司,销售,6848.0
2025,1,宁波市龙嘉摩托车有限公司,销售,6791.0
2025,1,康超集团广州摩托车制造有限公司,销售,6750.0
2025,1,常州光阳摩托车有限公司,销售,5692.0
2025,1,重庆光宇摩托车制造有限公司,销售,5601.0
2025,1,重庆万虎机电有限责任公司,销售,5420.0
2025,1,三友控股集团银友摩托车有限公司,销售,5060.0
2025,1,江门市迪豪摩托车有限公司,销售,4783.0
2025,1,台州市椒江之威摩托车制造有限公司,销售,4000.0
2025,1,重庆劲扬摩托车工业有限公司,销售,3936.0
2025,1,浙江天本车业有限公司,销售,3715.0
2025,1,宁波市龙嘉动力科技有限公司,销售,2929.0
2025,1,宁波东方凌云车辆制造有限公司,销售,2686.0
2025,1,济南轻骑摩托车有限公司,销售,2473.0
2025,1,广州五羊摩托有限公司,销售,2333.0
2025,1,杭州土星动力科技有限公司,销售,2263.0
2025,1,浙江森铃摩托车有限公司,销售,2099.0
2025,1,福建省晋江市三力机车有限公司,销售,2030.0
2025,1,东莞市台铃车业有限公司,销售,1815.0
2025,1,西藏新珠峰摩托车有限公司,销售,1520.0
2025,1,金城集团有限公司,销售,1514.0
2025,1,重庆新感觉摩托车有限公司,销售,1403.0
2025,1,江苏创新摩托车制造有限公司,销售,1344.0
2025,1,慈溪金轮机车制造有限公司,销售,1285.0
2025,1,江苏林芝山阳集团有限公司,销售,1162.0
2025,1,宝岛车业集团有限公司,销售,905.0
2025,1,广州番禺豪剑摩托车工业有限公司,销售,708.0
2025,1,重庆恒胜集团有限公司,销售,652.0
2025,1,浙江日雅摩托车有限公司,销售,590.0
2025,1,浙江幸福摩托机械有限公司,销售,485.0
2025,1,浙江黄岩三叶集团有限公司,销售,371.0
2025,1,山东马拉贝斯车业有限公司,销售,336.0
2025,1,江苏新陵摩托车制造有限公司,销售,292.0
2025,1,浙江吉铭实业有限公司,销售,218.0
2025,1,立峰集团有限公司,销售,163.0
2025,1,江苏林海动力机械集团有限公司,销售,158.0
2025,1,洛阳盛江红强摩托车有限公司,销售,108.0
2025,1,广东大联统摩托车有限公司,销售,90.0
2025,1,重庆双庆产业集团有限公司,销售,85.0
2025,1,佛山市佛斯弟摩托车制造有限公司,销售,0.0
2025,1,增城市东阳摩托车实业有限公司,销售,0.0
2025,1,上海本菱摩托车制造有限公司,销售,0.0
2025,1,江苏跃进摩托车制造有限责任公司,销售,0.0
2025,2,江门市大长江集团有限公司,生产,157850.0
2025,2,重庆隆鑫机车有限公司,生产,90322.0
2025,2,宗申产业集团有限公司,生产,90582.0
2025,2,雅迪科技集团有限公司,生产,101372.0
2025,2,广东大冶摩托车技术有限公司,生产,48800.0
2025,2,重庆银翔摩托车集团有限公司,生产,53012.0
2025,2,新大洲本田摩托(苏州)有限公司,生产,46172.0
2025,2,五羊-本田摩托（广州）有限公司,生产,42146.0
2025,2,广州豪进摩托车股份有限公司,生产,30831.0
2025,2,洛阳北方企业集团有限公司,生产,39238.0
2025,2,江门市珠峰摩托车有限公司,生产,27578.0
2025,2,浙江绿源电动车有限公司,生产,36862.0
2025,2,浙江钱江摩托股份有限公司,生产,28821.0
2025,2,力帆实业（集团）股份有限公司,生产,24497.0
2025,2,广州大运摩托车有限公司,生产,30742.0
2025,2,重庆航天巴山摩托车制造有限公司,生产,34625.0
2025,2,厦门厦杏摩托有限公司,生产,25084.0
2025,2,重庆润通智能装备有限公司,生产,19708.0
2025,2,重庆鑫源摩托车股份有限公司,生产,19939.0
2025,2,广州三雅摩托车有限公司,生产,20351.0
2025,2,江苏新日电动车股份有限公司,生产,22542.0
2025,2,珠海珠江车业有限公司,生产,14947.0
2025,2,济南轻骑铃木摩托车有限公司,生产,19615.0
2025,2,广东星际机车科技有限公司,生产,20022.0
2025,2,重庆银钢科技(集团)有限公司,生产,16450.0
2025,2,广州天马集团天马摩托车有限公司,生产,15018.0
2025,2,浙江春风动力股份有限公司,生产,18321.0
2025,2,重庆安第斯摩托车制造有限公司,生产,15922.0
2025,2,重庆建设机电有限责任公司,生产,14721.0
2025,2,江苏众星摩托有限公司,生产,11239.0
2025,2,山东五星车辆股份有限公司,生产,14436.0
2025,2,山东巴士新能源车业有限公司,生产,16470.0
2025,2,鹤山国机南联摩托车工业有限公司,生产,7561.0
2025,2,江苏淮海新能源车辆有限公司,生产,11615.0
2025,2,长铃集团长春摩托车工业有限公司,生产,5800.0
2025,2,济南大隆机车工业有限公司,生产,9237.0
2025,2,江门市华龙摩托车有限公司,生产,3966.0
2025,2,重庆嘉陵工业有限公司,生产,9588.0
2025,2,康超集团广州摩托车制造有限公司,生产,9651.0
2025,2,重庆望江摩托车制造有限公司,生产,6405.0
2025,2,江门市长华集团有限公司,生产,6534.0
2025,2,金翌车业有限公司,生产,6530.0
2025,2,常州光阳摩托车有限公司,生产,6080.0
2025,2,浙江嘉爵摩托车制造有限公司,生产,1390.0
2025,2,广州福羊科技有限公司,生产,4841.0
2025,2,台州市王野机车有限责任公司,生产,1849.0
2025,2,重庆万虎机电有限责任公司,生产,5635.0
2025,2,江门市迪豪摩托车有限公司,生产,2389.0
2025,2,重庆光宇摩托车制造有限公司,生产,3767.0
2025,2,宁波市龙嘉摩托车有限公司,生产,5266.0
2025,2,浙江森铃摩托车有限公司,生产,3571.0
2025,2,杭州土星动力科技有限公司,生产,4738.0
2025,2,济南轻骑摩托车有限公司,生产,3534.0
2025,2,浙江天本车业有限公司,生产,2524.0
2025,2,浙江华洋赛车股份有限公司,生产,5098.0
2025,2,宁波东方凌云车辆制造有限公司,生产,3022.0
2025,2,三友控股集团银友摩托车有限公司,生产,725.0
2025,2,宁波市龙嘉动力科技有限公司,生产,2409.0
2025,2,增城市东阳摩托车实业有限公司,生产,0.0
2025,2,重庆劲扬摩托车工业有限公司,生产,1706.0
2025,2,东莞市台铃车业有限公司,生产,3755.0
2025,2,台州市椒江之威摩托车制造有限公司,生产,1004.0
2025,2,西藏新珠峰摩托车有限公司,生产,2840.0
2025,2,江苏创新摩托车制造有限公司,生产,3550.0
2025,2,重庆新感觉摩托车有限公司,生产,1815.0
2025,2,广州五羊摩托有限公司,生产,1151.0
2025,2,金城集团有限公司,生产,1065.0
2025,2,江苏林芝山阳集团有限公司,生产,1344.0
2025,2,福建省晋江市三力机车有限公司,生产,406.0
2025,2,浙江吉铭实业有限公司,生产,817.0
2025,2,慈溪金轮机车制造有限公司,生产,380.0
2025,2,重庆恒胜集团有限公司,生产,706.0
2025,2,宝岛车业集团有限公司,生产,1355.0
2025,2,浙江日雅摩托车有限公司,生产,749.0
2025,2,江苏新陵摩托车制造有限公司,生产,526.0
2025,2,浙江幸福摩托机械有限公司,生产,411.0
