year,month,manufacturer,value
2025,1,康超集团广州摩托车制造有限公司,1028.0
2025,1,杭州土星动力科技有限公司,733.0
2025,1,广州番禺豪剑摩托车工业有限公司,708.0
2025,1,济南轻骑铃木摩托车有限公司,630.0
2025,1,浙江日雅摩托车有限公司,587.0
2025,1,金翌车业有限公司,499.0
2025,1,西藏新珠峰摩托车有限公司,420.0
2025,1,浙江吉铭实业有限公司,218.0
2025,1,江苏林芝山阳集团有限公司,192.0
2025,1,浙江森铃摩托车有限公司,173.0
2025,1,重庆万虎机电有限责任公司,164.0
2025,1,慈溪金轮机车制造有限公司,135.0
2025,1,江苏林海动力机械集团有限公司,88.0
2025,1,立峰集团有限公司,12.0
2025,1,宁波东方凌云车辆制造有限公司,0.0
2025,1,增城市东阳摩托车实业有限公司,0.0
2025,2,重庆隆鑫机车有限公司,99946.0
2025,2,江门市大长江集团有限公司,94626.0
2025,2,广东大冶摩托车技术有限公司,45004.0
2025,2,重庆银翔摩托车集团有限公司,52054.0
2025,2,宗申产业集团有限公司,45467.0
2025,2,广州豪进摩托车股份有限公司,30553.0
2025,2,江门市珠峰摩托车有限公司,24945.0
2025,2,新大洲本田摩托(苏州)有限公司,36462.0
2025,2,力帆实业（集团）股份有限公司,26842.0
2025,2,重庆润通智能装备有限公司,19312.0
2025,2,厦门厦杏摩托有限公司,20569.0
2025,2,重庆航天巴山摩托车制造有限公司,20219.0
2025,2,广州三雅摩托车有限公司,20238.0
2025,2,洛阳北方企业集团有限公司,20398.0
2025,2,广州大运摩托车有限公司,19924.0
2025,2,广东星际机车科技有限公司,20022.0
2025,2,广州天马集团天马摩托车有限公司,5916.0
2025,2,重庆鑫源摩托车股份有限公司,16660.0
2025,2,珠海珠江车业有限公司,10671.0
2025,2,五羊-本田摩托（广州）有限公司,13578.0
2025,2,浙江钱江摩托股份有限公司,7872.0
2025,2,重庆建设机电有限责任公司,10075.0
2025,2,鹤山国机南联摩托车工业有限公司,7464.0
2025,2,长铃集团长春摩托车工业有限公司,5800.0
2025,2,浙江春风动力股份有限公司,6956.0
2025,2,江门市长华集团有限公司,5810.0
2025,2,江苏众星摩托有限公司,5749.0
2025,2,重庆嘉陵工业有限公司,6143.0
2025,2,浙江嘉爵摩托车制造有限公司,1315.0
2025,2,重庆望江摩托车制造有限公司,4444.0
2025,2,江门市华龙摩托车有限公司,4564.0
2025,2,宁波市龙嘉摩托车有限公司,3840.0
2025,2,台州市王野机车有限责任公司,707.0
2025,2,浙江华洋赛车股份有限公司,1518.0
2025,2,广州福羊科技有限公司,3800.0
2025,2,江门市迪豪摩托车有限公司,4494.0
2025,2,常州光阳摩托车有限公司,4731.0
2025,2,重庆银钢科技(集团)有限公司,4062.0
2025,2,济南大隆机车工业有限公司,3604.0
2025,2,重庆光宇摩托车制造有限公司,3313.0
2025,2,增城市东阳摩托车实业有限公司,0.0
2025,2,三友控股集团银友摩托车有限公司,720.0
2025,2,重庆劲扬摩托车工业有限公司,1706.0
2025,2,济南轻骑摩托车有限公司,3146.0
2025,2,宁波市龙嘉动力科技有限公司,2410.0
2025,2,浙江天本车业有限公司,1417.0
2025,2,浙江森铃摩托车有限公司,2683.0
2025,2,福建省晋江市三力机车有限公司,406.0
2025,2,重庆新感觉摩托车有限公司,764.0
2025,2,重庆万虎机电有限责任公司,1682.0
2025,2,浙江吉铭实业有限公司,1570.0
2025,2,金翌车业有限公司,1056.0
2025,2,金城集团有限公司,462.0
2025,2,杭州土星动力科技有限公司,501.0
2025,2,西藏新珠峰摩托车有限公司,720.0
2025,2,济南轻骑铃木摩托车有限公司,410.0
2025,2,康超集团广州摩托车制造有限公司,0.0
2025,2,广州番禺豪剑摩托车工业有限公司,192.0
2025,2,浙江日雅摩托车有限公司,1.0
2025,2,立峰集团有限公司,197.0
2025,2,江苏林芝山阳集团有限公司,0.0
2025,2,江苏林海动力机械集团有限公司,88.0
2025,2,慈溪金轮机车制造有限公司,0.0
2025,2,宁波东方凌云车辆制造有限公司,0.0
2025,3,重庆隆鑫机车有限公司,149022.0
2025,3,江门市大长江集团有限公司,125455.0
2025,3,广东大冶摩托车技术有限公司,90129.0
2025,3,重庆银翔摩托车集团有限公司,60015.0
2025,3,宗申产业集团有限公司,61014.0
2025,3,广州豪进摩托车股份有限公司,66384.0
2025,3,江门市珠峰摩托车有限公司,52068.0
2025,3,新大洲本田摩托(苏州)有限公司,41831.0
2025,3,力帆实业（集团）股份有限公司,33568.0
2025,3,重庆润通智能装备有限公司,21756.0
2025,3,厦门厦杏摩托有限公司,23077.0
2025,3,重庆航天巴山摩托车制造有限公司,24474.0
2025,3,洛阳北方企业集团有限公司,23470.0
2025,3,广州大运摩托车有限公司,23024.0
2025,3,广东星际机车科技有限公司,24447.0
2025,3,广州三雅摩托车有限公司,20572.0
2025,3,广州天马集团天马摩托车有限公司,20828.0
2025,3,重庆鑫源摩托车股份有限公司,18521.0
2025,3,五羊-本田摩托（广州）有限公司,12284.0
2025,3,珠海珠江车业有限公司,7641.0
2025,3,浙江钱江摩托股份有限公司,14192.0
2025,3,重庆安第斯摩托车制造有限公司,15636.0
2025,3,浙江春风动力股份有限公司,19551.0
2025,3,鹤山国机南联摩托车工业有限公司,9351.0
2025,3,重庆建设机电有限责任公司,8162.0
2025,3,长铃集团长春摩托车工业有限公司,10000.0
2025,3,重庆嘉陵工业有限公司,11001.0
2025,3,江苏众星摩托有限公司,8200.0
2025,3,浙江嘉爵摩托车制造有限公司,7172.0
2025,3,江门市长华集团有限公司,4330.0
2025,3,重庆望江摩托车制造有限公司,6528.0
2025,3,宁波市龙嘉摩托车有限公司,6461.0
2025,3,常州光阳摩托车有限公司,8243.0
2025,3,重庆银钢科技(集团)有限公司,6289.0
2025,3,济南大隆机车工业有限公司,7123.0
2025,3,江门市迪豪摩托车有限公司,5742.0
2025,3,江门市华龙摩托车有限公司,2813.0
2025,3,台州市王野机车有限责任公司,2885.0
2025,3,浙江华洋赛车股份有限公司,3302.0
2025,3,广州福羊科技有限公司,3696.0
2025,3,增城市东阳摩托车实业有限公司,4865.0
2025,3,重庆劲扬摩托车工业有限公司,3176.0
2025,3,济南轻骑摩托车有限公司,3150.0
2025,3,重庆光宇摩托车制造有限公司,1327.0
2025,3,三友控股集团银友摩托车有限公司,1251.0
2025,3,宁波市龙嘉动力科技有限公司,2498.0
2025,3,浙江天本车业有限公司,2941.0
2025,3,浙江森铃摩托车有限公司,2428.0
2025,3,重庆新感觉摩托车有限公司,2148.0
2025,3,江苏林海动力机械集团有限公司,3449.0
2025,3,浙江吉铭实业有限公司,1757.0
2025,3,福建省晋江市三力机车有限公司,1015.0
2025,3,杭州土星动力科技有限公司,1468.0
2025,3,重庆万虎机电有限责任公司,836.0
2025,3,金翌车业有限公司,883.0
2025,3,金城集团有限公司,786.0
2025,3,西藏新珠峰摩托车有限公司,1140.0
2025,3,广州番禺豪剑摩托车工业有限公司,708.0
2025,3,康超集团广州摩托车制造有限公司,350.0
2025,3,浙江日雅摩托车有限公司,765.0
2025,3,济南轻骑铃木摩托车有限公司,240.0
2025,3,江苏林芝山阳集团有限公司,354.0
2025,3,立峰集团有限公司,0.0
2025,3,慈溪金轮机车制造有限公司,0.0
2025,3,宁波东方凌云车辆制造有限公司,0.0
2025,4,重庆隆鑫机车有限公司,149284.0
2025,4,江门市大长江集团有限公司,142062.0
2025,4,广东大冶摩托车技术有限公司,77647.0
2025,4,宗申产业集团有限公司,71193.0
2025,4,重庆银翔摩托车集团有限公司,48835.0
2025,4,广州豪进摩托车股份有限公司,59950.0
2025,4,江门市珠峰摩托车有限公司,64689.0
2025,4,新大洲本田摩托(苏州)有限公司,44371.0
2025,4,重庆千里科技股份有限公司,43340.0
2025,4,重庆润通智能装备有限公司,37732.0
2025,4,洛阳北方企业集团有限公司,30090.0
2025,4,重庆航天巴山摩托车制造有限公司,23945.0
2025,4,厦门厦杏摩托有限公司,22702.0
2025,4,广州大运摩托车有限公司,24006.0
2025,4,广州天马集团天马摩托车有限公司,25890.0
2025,4,广东星际机车科技有限公司,20500.0
2025,4,广州三雅摩托车有限公司,20638.0
2025,4,重庆鑫源摩托车股份有限公司,13915.0
2025,4,珠海珠江车业有限公司,22098.0
2025,4,五羊-本田摩托（广州）有限公司,15298.0
2025,4,重庆安第斯摩托车制造有限公司,16758.0
2025,4,浙江钱江摩托股份有限公司,14270.0
2025,4,长铃集团长春摩托车工业有限公司,17134.0
2025,4,浙江春风动力股份有限公司,10325.0
2025,4,鹤山国机南联摩托车工业有限公司,14127.0
2025,4,重庆建设机电有限责任公司,12879.0
2025,4,重庆嘉陵工业有限公司,14292.0
2025,4,江门市长华集团有限公司,18879.0
2025,4,江苏众星摩托有限公司,7746.0
2025,4,常州光阳摩托车有限公司,8697.0
2025,4,台州市王野机车有限责任公司,11735.0
2025,4,重庆望江摩托车制造有限公司,6850.0
2025,4,浙江嘉爵摩托车制造有限公司,2880.0
2025,4,江门市迪豪摩托车有限公司,6717.0
2025,4,济南大隆机车工业有限公司,6192.0
2025,4,浙江华洋赛车股份有限公司,7477.0
2025,4,江门市华龙摩托车有限公司,6910.0
2025,4,重庆银钢科技(集团)有限公司,4642.0
2025,4,宁波市龙嘉摩托车有限公司,2234.0
2025,4,广州福羊科技有限公司,5731.0
2025,4,增城市东阳摩托车实业有限公司,6362.0
2025,4,济南轻骑摩托车有限公司,4958.0
2025,4,重庆劲扬摩托车工业有限公司,3623.0
2025,4,重庆光宇摩托车制造有限公司,2325.0
2025,4,宁波市龙嘉动力科技有限公司,3092.0
2025,4,浙江森铃摩托车有限公司,3995.0
2025,4,浙江天本车业有限公司,2494.0
2025,4,三友控股集团银友摩托车有限公司,823.0
2025,4,江苏林海动力机械集团有限公司,3176.0
2025,4,浙江吉铭实业有限公司,2360.0
2025,4,杭州土星动力科技有限公司,2764.0
2025,4,福建省晋江市三力机车有限公司,1455.0
2025,4,重庆新感觉摩托车有限公司,725.0
2025,4,重庆万虎机电有限责任公司,1984.0
2025,4,西藏新珠峰摩托车有限公司,1505.0
2025,4,金城集团有限公司,1168.0
2025,4,金翌车业有限公司,618.0
2025,4,广州番禺豪剑摩托车工业有限公司,1128.0
2025,4,康超集团广州摩托车制造有限公司,839.0
2025,4,济南轻骑铃木摩托车有限公司,480.0
2025,4,浙江日雅摩托车有限公司,50.0
2025,4,江苏林芝山阳集团有限公司,248.0
2025,4,立峰集团有限公司,74.0
2025,4,慈溪金轮机车制造有限公司,0.0
2025,4,宁波东方凌云车辆制造有限公司,0.0
2025,5,重庆隆鑫机车有限公司,124906.0
2025,5,江门市大长江集团有限公司,163349.0
2025,5,广东大冶摩托车技术有限公司,63562.0
2025,5,宗申产业集团有限公司,71338.0
2025,5,重庆银翔摩托车集团有限公司,65572.0
2025,5,广州豪进摩托车股份有限公司,59640.0
2025,5,江门市珠峰摩托车有限公司,43100.0
2025,5,新大洲本田摩托(苏州)有限公司,48695.0
2025,5,重庆千里科技股份有限公司,46114.0
2025,5,重庆润通智能装备有限公司,19851.0
2025,5,洛阳北方企业集团有限公司,27345.0
2025,5,重庆航天巴山摩托车制造有限公司,26725.0
2025,5,厦门厦杏摩托有限公司,23934.0
2025,5,广州大运摩托车有限公司,25224.0
2025,5,广州天马集团天马摩托车有限公司,25052.0
2025,5,广州三雅摩托车有限公司,20778.0
2025,5,广东星际机车科技有限公司,17970.0
2025,5,重庆鑫源摩托车股份有限公司,21290.0
2025,5,珠海珠江车业有限公司,17429.0
2025,5,重庆安第斯摩托车制造有限公司,22240.0
2025,5,浙江钱江摩托股份有限公司,19862.0
2025,5,五羊-本田摩托（广州）有限公司,14648.0
2025,5,长铃集团长春摩托车工业有限公司,16540.0
2025,5,浙江春风动力股份有限公司,12049.0
2025,5,鹤山国机南联摩托车工业有限公司,9452.0
2025,5,重庆建设机电有限责任公司,10075.0
2025,5,江门市长华集团有限公司,13823.0
2025,5,重庆嘉陵工业有限公司,9297.0
2025,5,江苏众星摩托有限公司,7447.0
2025,5,常州光阳摩托车有限公司,9739.0
2025,5,台州市王野机车有限责任公司,7421.0
2025,5,浙江华洋赛车股份有限公司,10599.0
2025,5,重庆银钢科技(集团)有限公司,8806.0
2025,5,浙江嘉爵摩托车制造有限公司,5070.0
2025,5,重庆望江摩托车制造有限公司,3053.0
2025,5,江门市迪豪摩托车有限公司,3689.0
2025,5,江门市华龙摩托车有限公司,4200.0
2025,5,宁波市龙嘉摩托车有限公司,4924.0
2025,5,济南大隆机车工业有限公司,2421.0
2025,5,增城市东阳摩托车实业有限公司,4834.0
2025,5,广州福羊科技有限公司,3040.0
2025,5,重庆劲扬摩托车工业有限公司,4517.0
2025,5,济南轻骑摩托车有限公司,3075.0
2025,5,宁波市龙嘉动力科技有限公司,4903.0
2025,5,重庆光宇摩托车制造有限公司,3093.0
2025,5,浙江森铃摩托车有限公司,2095.0
2025,5,浙江天本车业有限公司,2231.0
2025,5,江苏林海动力机械集团有限公司,3003.0
2025,5,三友控股集团银友摩托车有限公司,0.0
2025,5,福建省晋江市三力机车有限公司,2220.0
2025,5,杭州土星动力科技有限公司,1658.0
2025,5,浙江吉铭实业有限公司,1039.0
2025,5,西藏新珠峰摩托车有限公司,2590.0
2025,5,重庆新感觉摩托车有限公司,1267.0
2025,5,重庆万虎机电有限责任公司,1247.0
2025,5,金城集团有限公司,908.0
2025,5,广州番禺豪剑摩托车工业有限公司,708.0
2025,5,康超集团广州摩托车制造有限公司,1141.0
2025,5,金翌车业有限公司,225.0
2025,5,济南轻骑铃木摩托车有限公司,700.0
2025,5,浙江日雅摩托车有限公司,335.0
2025,5,江苏林芝山阳集团有限公司,0.0
2025,5,立峰集团有限公司,20.0
2025,5,慈溪金轮机车制造有限公司,0.0
2025,5,宁波东方凌云车辆制造有限公司,0.0
2025,6,重庆隆鑫机车有限公司,126230.0
2025,6,江门市大长江集团有限公司,141574.0
2025,6,广东大冶摩托车技术有限公司,90175.0
2025,6,宗申产业集团有限公司,71336.0
2025,6,重庆银翔摩托车集团有限公司,61705.0
2025,6,广州豪进摩托车股份有限公司,51386.0
2025,6,江门市珠峰摩托车有限公司,39478.0
2025,6,新大洲本田摩托(苏州)有限公司,55070.0
2025,6,重庆千里科技股份有限公司,41483.0
2025,6,重庆航天巴山摩托车制造有限公司,33785.0
2025,6,洛阳北方企业集团有限公司,27158.0
2025,6,重庆润通智能装备有限公司,18111.0
2025,6,广州大运摩托车有限公司,26003.0
2025,6,厦门厦杏摩托有限公司,24257.0
2025,6,广州天马集团天马摩托车有限公司,25343.0
2025,6,广州三雅摩托车有限公司,27675.0
2025,6,广东星际机车科技有限公司,29098.0
2025,6,重庆鑫源摩托车股份有限公司,19140.0
2025,6,重庆安第斯摩托车制造有限公司,23745.0
2025,6,浙江钱江摩托股份有限公司,21531.0
2025,6,珠海珠江车业有限公司,12425.0
2025,6,五羊-本田摩托（广州）有限公司,17747.0
2025,6,长铃集团长春摩托车工业有限公司,17690.0
2025,6,鹤山国机南联摩托车工业有限公司,24991.0
2025,6,浙江春风动力股份有限公司,13203.0
2025,6,江门市长华集团有限公司,11731.0
2025,6,重庆建设机电有限责任公司,5276.0
2025,6,重庆嘉陵工业有限公司,8991.0
2025,6,江苏众星摩托有限公司,7084.0
2025,6,常州光阳摩托车有限公司,8597.0
2025,6,台州市王野机车有限责任公司,10336.0
2025,6,浙江华洋赛车股份有限公司,10238.0
2025,6,重庆银钢科技(集团)有限公司,6282.0
2025,6,江门市迪豪摩托车有限公司,8994.0
2025,6,浙江嘉爵摩托车制造有限公司,3806.0
2025,6,宁波市龙嘉摩托车有限公司,6833.0
2025,6,重庆望江摩托车制造有限公司,3762.0
2025,6,江门市华龙摩托车有限公司,3920.0
2025,6,增城市东阳摩托车实业有限公司,4841.0
2025,6,广州福羊科技有限公司,4568.0
2025,6,济南大隆机车工业有限公司,2589.0
2025,6,济南轻骑摩托车有限公司,4359.0
2025,6,重庆劲扬摩托车工业有限公司,3374.0
2025,6,宁波市龙嘉动力科技有限公司,2193.0
2025,6,重庆光宇摩托车制造有限公司,1077.0
2025,6,江苏林海动力机械集团有限公司,4912.0
2025,6,浙江天本车业有限公司,3185.0
2025,6,浙江森铃摩托车有限公司,680.0
2025,6,杭州土星动力科技有限公司,3143.0
2025,6,西藏新珠峰摩托车有限公司,3000.0
2025,6,重庆新感觉摩托车有限公司,2078.0
2025,6,三友控股集团银友摩托车有限公司,0.0
2025,6,浙江吉铭实业有限公司,550.0
2025,6,福建省晋江市三力机车有限公司,10.0
2025,6,重庆万虎机电有限责任公司,1042.0
2025,6,金城集团有限公司,38.0
2025,6,广州番禺豪剑摩托车工业有限公司,918.0
2025,6,康超集团广州摩托车制造有限公司,465.0
2025,6,金翌车业有限公司,324.0
2025,6,济南轻骑铃木摩托车有限公司,550.0
2025,6,浙江日雅摩托车有限公司,172.0
2025,6,江苏林芝山阳集团有限公司,296.0
2025,6,立峰集团有限公司,0.0
2025,6,广州五羊摩托有限公司,188.0
2025,6,慈溪金轮机车制造有限公司,0.0
2025,6,宁波东方凌云车辆制造有限公司,0.0
2025,7,江门市大长江集团有限公司,171151.0
2025,7,重庆隆鑫机车有限公司,92157.0
2025,7,广东大冶摩托车技术有限公司,95614.0
2025,7,宗申产业集团有限公司,66873.0
2025,7,重庆银翔摩托车集团有限公司,52322.0
2025,7,广州豪进摩托车股份有限公司,64307.0
2025,7,江门市珠峰摩托车有限公司,43002.0
2025,7,新大洲本田摩托(苏州)有限公司,56041.0
2025,7,重庆千里科技股份有限公司,36297.0
2025,7,重庆航天巴山摩托车制造有限公司,31909.0
2025,7,洛阳北方企业集团有限公司,20194.0
2025,7,广州天马集团天马摩托车有限公司,31947.0
2025,7,广州大运摩托车有限公司,26046.0
2025,7,厦门厦杏摩托有限公司,23349.0
2025,7,广东星际机车科技有限公司,27329.0
2025,7,重庆润通智能装备有限公司,10970.0
2025,7,广州三雅摩托车有限公司,20583.0
2025,7,重庆鑫源摩托车股份有限公司,14823.0
2025,7,重庆安第斯摩托车制造有限公司,16845.0
2025,7,浙江钱江摩托股份有限公司,17743.0
2025,7,珠海珠江车业有限公司,18320.0
2025,7,五羊-本田摩托（广州）有限公司,15160.0
2025,7,长铃集团长春摩托车工业有限公司,16290.0
2025,7,鹤山国机南联摩托车工业有限公司,12773.0
2025,7,浙江春风动力股份有限公司,12219.0
2025,7,江门市长华集团有限公司,16492.0
2025,7,重庆嘉陵工业有限公司,10011.0
2025,7,重庆建设机电有限责任公司,7839.0
2025,7,常州光阳摩托车有限公司,11071.0
2025,7,台州市王野机车有限责任公司,9485.0
2025,7,江苏众星摩托有限公司,6829.0
2025,7,浙江华洋赛车股份有限公司,5604.0
2025,7,重庆银钢科技(集团)有限公司,7771.0
2025,7,江门市迪豪摩托车有限公司,7791.0
2025,7,重庆望江摩托车制造有限公司,5092.0
2025,7,浙江嘉爵摩托车制造有限公司,2613.0
2025,7,增城市东阳摩托车实业有限公司,7221.0
2025,7,宁波市龙嘉摩托车有限公司,3024.0
2025,7,济南大隆机车工业有限公司,6563.0
2025,7,江门市华龙摩托车有限公司,2130.0
2025,7,广州福羊科技有限公司,2630.0
2025,7,济南轻骑摩托车有限公司,3555.0
2025,7,重庆劲扬摩托车工业有限公司,2732.0
2025,7,宁波市龙嘉动力科技有限公司,3158.0
2025,7,三友控股集团银友摩托车有限公司,3563.0
2025,7,江苏林海动力机械集团有限公司,3048.0
2025,7,浙江天本车业有限公司,3187.0
2025,7,重庆光宇摩托车制造有限公司,2188.0
2025,7,浙江森铃摩托车有限公司,2518.0
2025,7,西藏新珠峰摩托车有限公司,3521.0
2025,7,杭州土星动力科技有限公司,2300.0
2025,7,重庆新感觉摩托车有限公司,3141.0
2025,7,浙江吉铭实业有限公司,2680.0
2025,7,重庆万虎机电有限责任公司,1227.0
2025,7,福建省晋江市三力机车有限公司,142.0
2025,7,金城集团有限公司,1688.0
2025,7,广州番禺豪剑摩托车工业有限公司,498.0
2025,7,康超集团广州摩托车制造有限公司,344.0
2025,7,金翌车业有限公司,0.0
2025,7,济南轻骑铃木摩托车有限公司,480.0
2025,7,浙江日雅摩托车有限公司,275.0
2025,7,江苏林芝山阳集团有限公司,300.0
2025,7,立峰集团有限公司,63.0
2025,7,广州五羊摩托有限公司,0.0
2025,7,慈溪金轮机车制造有限公司,30.0
2025,7,宁波东方凌云车辆制造有限公司,0.0
2025,8,江门市大长江集团有限公司,170157.0
2025,8,重庆隆鑫机车有限公司,97589.0
2025,8,广东大冶摩托车技术有限公司,102538.0
2025,8,宗申产业集团有限公司,47857.0
2025,8,重庆银翔摩托车集团有限公司,52330.0
2025,8,广州豪进摩托车股份有限公司,55924.0
2025,8,新大洲本田摩托(苏州)有限公司,55274.0
2025,8,江门市珠峰摩托车有限公司,41560.0
2025,8,重庆千里科技股份有限公司,34402.0
2025,8,重庆航天巴山摩托车制造有限公司,32969.0
2025,8,广州天马集团天马摩托车有限公司,27592.0
2025,8,广州大运摩托车有限公司,26503.0
2025,8,洛阳北方企业集团有限公司,19763.0
2025,8,广州三雅摩托车有限公司,31442.0
2025,8,厦门厦杏摩托有限公司,19364.0
2025,8,广东星际机车科技有限公司,21005.0
2025,8,重庆润通智能装备有限公司,10970.0
2025,8,重庆安第斯摩托车制造有限公司,22281.0
2025,8,浙江钱江摩托股份有限公司,23225.0
2025,8,重庆鑫源摩托车股份有限公司,11300.0
2025,8,珠海珠江车业有限公司,16038.0
2025,8,五羊-本田摩托（广州）有限公司,14233.0
2025,8,长铃集团长春摩托车工业有限公司,13322.0
2025,8,鹤山国机南联摩托车工业有限公司,18134.0
2025,8,浙江春风动力股份有限公司,10978.0
2025,8,江门市长华集团有限公司,12613.0
2025,8,重庆嘉陵工业有限公司,11620.0
2025,8,重庆建设机电有限责任公司,4767.0
2025,8,台州市王野机车有限责任公司,16052.0
2025,8,常州光阳摩托车有限公司,6526.0
2025,8,江苏众星摩托有限公司,7137.0
2025,8,江门市迪豪摩托车有限公司,11081.0
2025,8,浙江华洋赛车股份有限公司,5455.0
2025,8,重庆银钢科技(集团)有限公司,6644.0
2025,8,重庆望江摩托车制造有限公司,10723.0
2025,8,宁波市龙嘉摩托车有限公司,4724.0
2025,8,增城市东阳摩托车实业有限公司,3857.0
2025,8,浙江嘉爵摩托车制造有限公司,2572.0
2025,8,济南大隆机车工业有限公司,4361.0
2025,8,江门市华龙摩托车有限公司,1917.0
2025,8,广州福羊科技有限公司,2857.0
2025,8,重庆劲扬摩托车工业有限公司,3995.0
2025,8,济南轻骑摩托车有限公司,1204.0
2025,8,三友控股集团银友摩托车有限公司,4741.0
2025,8,宁波市龙嘉动力科技有限公司,1894.0
2025,8,浙江天本车业有限公司,2732.0
2025,8,重庆光宇摩托车制造有限公司,2146.0
2025,8,江苏林海动力机械集团有限公司,1500.0
2025,8,浙江森铃摩托车有限公司,1862.0
2025,8,西藏新珠峰摩托车有限公司,2015.0
2025,8,杭州土星动力科技有限公司,1654.0
2025,8,重庆新感觉摩托车有限公司,2905.0
2025,8,浙江吉铭实业有限公司,738.0
2025,8,重庆万虎机电有限责任公司,1512.0
2025,8,金城集团有限公司,1608.0
2025,8,福建省晋江市三力机车有限公司,406.0
2025,8,康超集团广州摩托车制造有限公司,1675.0
2025,8,广州番禺豪剑摩托车工业有限公司,918.0
2025,8,济南轻骑铃木摩托车有限公司,480.0
2025,8,金翌车业有限公司,222.0
2025,8,浙江日雅摩托车有限公司,3.0
2025,8,江苏林芝山阳集团有限公司,216.0
2025,8,立峰集团有限公司,120.0
2025,8,广州五羊摩托有限公司,0.0
2025,8,慈溪金轮机车制造有限公司,0.0
2025,8,宁波东方凌云车辆制造有限公司,0.0
2025,9,江门市大长江集团有限公司,179578.0
2025,9,重庆隆鑫机车有限公司,111939.0
2025,9,广东大冶摩托车技术有限公司,98246.0
2025,9,宗申产业集团有限公司,54511.0
2025,9,广州豪进摩托车股份有限公司,83278.0
2025,9,重庆银翔摩托车集团有限公司,58185.0
2025,9,新大洲本田摩托(苏州)有限公司,61722.0
2025,9,江门市珠峰摩托车有限公司,32662.0
2025,9,重庆千里科技股份有限公司,32965.0
2025,9,重庆航天巴山摩托车制造有限公司,39270.0
2025,9,广州天马集团天马摩托车有限公司,25196.0
2025,9,广州大运摩托车有限公司,27206.0
2025,9,广州三雅摩托车有限公司,32625.0
2025,9,洛阳北方企业集团有限公司,15517.0
2025,9,广东星际机车科技有限公司,21597.0
2025,9,厦门厦杏摩托有限公司,20692.0
2025,9,重庆润通智能装备有限公司,32875.0
2025,9,浙江钱江摩托股份有限公司,21133.0
2025,9,重庆安第斯摩托车制造有限公司,14772.0
2025,9,重庆鑫源摩托车股份有限公司,20259.0
2025,9,珠海珠江车业有限公司,16197.0
2025,9,鹤山国机南联摩托车工业有限公司,24464.0
2025,9,五羊-本田摩托（广州）有限公司,8985.0
2025,9,长铃集团长春摩托车工业有限公司,14939.0
2025,9,浙江春风动力股份有限公司,10463.0
2025,9,江门市长华集团有限公司,8654.0
2025,9,重庆嘉陵工业有限公司,6637.0
2025,9,台州市王野机车有限责任公司,17018.0
2025,9,重庆建设机电有限责任公司,8543.0
2025,9,常州光阳摩托车有限公司,5390.0
2025,9,江苏众星摩托有限公司,7295.0
2025,9,江门市迪豪摩托车有限公司,6680.0
2025,9,浙江华洋赛车股份有限公司,6861.0
2025,9,重庆望江摩托车制造有限公司,12060.0
2025,9,重庆银钢科技(集团)有限公司,5623.0
2025,9,宁波市龙嘉摩托车有限公司,9258.0
2025,9,增城市东阳摩托车实业有限公司,8604.0
2025,9,浙江嘉爵摩托车制造有限公司,6021.0
2025,9,济南大隆机车工业有限公司,3385.0
2025,9,广州福羊科技有限公司,3841.0
2025,9,江门市华龙摩托车有限公司,2674.0
2025,9,重庆劲扬摩托车工业有限公司,6885.0
2025,9,三友控股集团银友摩托车有限公司,6019.0
2025,9,济南轻骑摩托车有限公司,2464.0
2025,9,宁波市龙嘉动力科技有限公司,4041.0
2025,9,江苏林海动力机械集团有限公司,4094.0
2025,9,浙江天本车业有限公司,3038.0
2025,9,重庆光宇摩托车制造有限公司,2721.0
2025,9,浙江森铃摩托车有限公司,3949.0
2025,9,重庆新感觉摩托车有限公司,2641.0
2025,9,西藏新珠峰摩托车有限公司,1800.0
2025,9,杭州土星动力科技有限公司,1515.0
2025,9,浙江吉铭实业有限公司,2746.0
2025,9,重庆万虎机电有限责任公司,1558.0
2025,9,金城集团有限公司,2310.0
2025,9,福建省晋江市三力机车有限公司,381.0
2025,9,广州番禺豪剑摩托车工业有限公司,918.0
2025,9,康超集团广州摩托车制造有限公司,0.0
2025,9,济南轻骑铃木摩托车有限公司,600.0
2025,9,金翌车业有限公司,465.0
2025,9,浙江日雅摩托车有限公司,143.0
2025,9,江苏林芝山阳集团有限公司,240.0
2025,9,立峰集团有限公司,326.0
2025,9,慈溪金轮机车制造有限公司,0.0
2025,9,宁波东方凌云车辆制造有限公司,0.0
2025,10,江门市大长江集团有限公司,166842.0
2025,10,重庆隆鑫机车有限公司,98157.0
2025,10,广东大冶摩托车技术有限公司,67941.0
2025,10,广州豪进摩托车股份有限公司,76799.0
2025,10,宗申产业集团有限公司,49242.0
2025,10,重庆银翔摩托车集团有限公司,55074.0
2025,10,新大洲本田摩托(苏州)有限公司,35273.0
2025,10,江门市珠峰摩托车有限公司,35904.0
2025,10,重庆千里科技股份有限公司,35452.0
2025,10,重庆航天巴山摩托车制造有限公司,27299.0
2025,10,广州天马集团天马摩托车有限公司,27243.0
2025,10,广州大运摩托车有限公司,27186.0
2025,10,广州三雅摩托车有限公司,24569.0
2025,10,广东星际机车科技有限公司,23883.0
2025,10,重庆润通智能装备有限公司,25596.0
2025,10,洛阳北方企业集团有限公司,15517.0
