year,month,indicator,scope,category,type,value
2025,3,生产,二轮,60ml<排量≤70ml,排量,1303.0
2025,3,生产,二轮,70ml<排量≤80ml,排量,378.0
2025,3,生产,二轮,80ml<排量≤90ml,排量,688.0
2025,3,生产,二轮,90ml<排量≤100ml,排量,15877.0
2025,3,生产,二轮,100ml<排量≤110ml,排量,148185.0
2025,3,生产,二轮,110ml<排量≤125ml,排量,488091.0
2025,3,生产,二轮,125ml<排量≤150ml,排量,476039.0
2025,3,生产,二轮,150ml<排量≤200ml,排量,124578.0
2025,3,生产,二轮,200ml<排量≤250ml,排量,52899.0
2025,3,生产,二轮,250ml<排量≤400ml,排量,43138.0
2025,3,生产,二轮,400ml<排量≤500ml,排量,24520.0
2025,3,生产,二轮,500ml<排量≤800ml,排量,17742.0
2025,3,生产,二轮,排量>800ml,排量,3007.0
2025,3,生产,二轮,电动摩托车,排量,235989.0
2025,3,生产,三轮,正三轮,车型,247795.0
2025,3,生产,三轮,边三轮,车型,0.0
2025,3,生产,二轮,排量≤50ml,排量,150.0
2025,3,生产,三轮,50ml<排量≤100ml,排量,0.0
2025,3,生产,三轮,100ml<排量≤150ml,排量,71406.0
2025,3,生产,三轮,150ml<排量≤250ml,排量,54272.0
2025,3,生产,二轮,250ml<排量≤400ml,排量,2850.0
2025,3,生产,三轮,400ml<排量≤750ml,排量,612.0
2025,3,生产,三轮,排量>750ml,排量,199.0
2025,3,生产,二轮,电动摩托车,排量,118306.0
2025,3,销售,总计,总计,汇总,1921574.0
2025,3,销售,二轮,跨骑式,车型,971407.0
2025,3,销售,二轮,弯梁式,车型,180341.0
2025,3,销售,二轮,踏板式,车型,520191.0
2025,3,销售,二轮,其它式,车型,0.0
2025,3,销售,二轮,排量≤50ml,排量,71198.0
2025,3,销售,二轮,50ml<排量≤60ml,排量,1053.0
2025,3,销售,二轮,60ml<排量≤70ml,排量,1179.0
2025,3,销售,二轮,70ml<排量≤80ml,排量,379.0
2025,3,销售,二轮,80ml<排量≤90ml,排量,545.0
2025,3,销售,二轮,90ml<排量≤100ml,排量,16601.0
2025,3,销售,二轮,100ml<排量≤110ml,排量,152349.0
2025,3,销售,二轮,110ml<排量≤125ml,排量,492614.0
2025,3,销售,二轮,125ml<排量≤150ml,排量,451682.0
2025,3,销售,二轮,150ml<排量≤200ml,排量,117886.0
2025,3,销售,二轮,200ml<排量≤250ml,排量,53208.0
2025,3,销售,二轮,250ml<排量≤400ml,排量,41048.0
2025,3,销售,二轮,400ml<排量≤500ml,排量,24893.0
2025,3,销售,二轮,500ml<排量≤800ml,排量,19991.0
2025,3,销售,二轮,排量>800ml,排量,2154.0
2025,3,销售,二轮,电动摩托车,排量,225159.0
2025,3,销售,三轮,正三轮,车型,249614.0
2025,3,销售,三轮,边三轮,车型,21.0
2025,3,销售,二轮,排量≤50ml,排量,150.0
2025,3,销售,三轮,50ml<排量≤100ml,排量,0.0
2025,3,销售,三轮,100ml<排量≤150ml,排量,71992.0
2025,3,销售,三轮,150ml<排量≤250ml,排量,54917.0
2025,3,销售,二轮,250ml<排量≤400ml,排量,2913.0
2025,3,销售,三轮,400ml<排量≤750ml,排量,614.0
2025,3,销售,三轮,排量>750ml,排量,201.0
2025,3,销售,二轮,电动摩托车,排量,118848.0
2025,4,生产,总计,总计,汇总,2025388.0
2025,4,生产,二轮,跨骑式,车型,1095028.0
2025,4,生产,二轮,弯梁式,车型,184302.0
2025,4,生产,二轮,踏板式,车型,509108.0
2025,4,生产,二轮,其它式,车型,0.0
2025,4,生产,二轮,排量≤50ml,排量,74618.0
2025,4,生产,二轮,50ml<排量≤60ml,排量,3041.0
2025,4,生产,二轮,60ml<排量≤70ml,排量,1119.0
2025,4,生产,二轮,70ml<排量≤80ml,排量,436.0
2025,4,生产,二轮,80ml<排量≤90ml,排量,785.0
2025,4,生产,二轮,90ml<排量≤100ml,排量,26902.0
2025,4,生产,二轮,100ml<排量≤110ml,排量,151476.0
2025,4,生产,二轮,110ml<排量≤125ml,排量,572040.0
2025,4,生产,二轮,125ml<排量≤150ml,排量,503258.0
2025,4,生产,二轮,150ml<排量≤200ml,排量,136642.0
2025,4,生产,二轮,200ml<排量≤250ml,排量,47327.0
2025,4,生产,二轮,250ml<排量≤400ml,排量,46640.0
2025,4,生产,二轮,400ml<排量≤500ml,排量,32088.0
2025,4,生产,二轮,500ml<排量≤800ml,排量,14653.0
2025,4,生产,二轮,排量>800ml,排量,3602.0
2025,4,生产,二轮,电动摩托车,排量,173811.0
2025,4,生产,三轮,正三轮,车型,236892.0
2025,4,生产,三轮,边三轮,车型,58.0
2025,4,生产,二轮,排量≤50ml,排量,220.0
2025,4,生产,三轮,50ml<排量≤100ml,排量,20.0
2025,4,生产,三轮,100ml<排量≤150ml,排量,69645.0
2025,4,生产,三轮,150ml<排量≤250ml,排量,59645.0
2025,4,生产,二轮,250ml<排量≤400ml,排量,3654.0
2025,4,生产,三轮,400ml<排量≤750ml,排量,260.0
2025,4,生产,三轮,排量>750ml,排量,201.0
2025,4,生产,二轮,电动摩托车,排量,103305.0
2025,4,销售,总计,总计,汇总,1981152.0
2025,4,销售,二轮,跨骑式,车型,1074450.0
2025,4,销售,二轮,弯梁式,车型,184652.0
2025,4,销售,二轮,踏板式,车型,487485.0
2025,4,销售,二轮,其它式,车型,0.0
2025,4,销售,二轮,排量≤50ml,排量,72332.0
2025,4,销售,二轮,50ml<排量≤60ml,排量,3325.0
2025,4,销售,二轮,60ml<排量≤70ml,排量,1492.0
2025,4,销售,二轮,70ml<排量≤80ml,排量,433.0
2025,4,销售,二轮,80ml<排量≤90ml,排量,534.0
2025,4,销售,二轮,90ml<排量≤100ml,排量,26829.0
2025,4,销售,二轮,100ml<排量≤110ml,排量,150812.0
2025,4,销售,二轮,110ml<排量≤125ml,排量,540524.0
2025,4,销售,二轮,125ml<排量≤150ml,排量,510992.0
2025,4,销售,二轮,150ml<排量≤200ml,排量,133213.0
2025,4,销售,二轮,200ml<排量≤250ml,排量,48401.0
2025,4,销售,二轮,250ml<排量≤400ml,排量,44290.0
2025,4,销售,二轮,400ml<排量≤500ml,排量,29335.0
2025,4,销售,二轮,500ml<排量≤800ml,排量,16483.0
2025,4,销售,二轮,排量>800ml,排量,2895.0
2025,4,销售,二轮,电动摩托车,排量,164697.0
2025,4,销售,三轮,正三轮,车型,234506.0
2025,4,销售,三轮,边三轮,车型,59.0
2025,4,销售,二轮,排量≤50ml,排量,220.0
2025,4,销售,三轮,50ml<排量≤100ml,排量,20.0
2025,4,销售,三轮,100ml<排量≤150ml,排量,69314.0
2025,4,销售,三轮,150ml<排量≤250ml,排量,59596.0
2025,4,销售,二轮,250ml<排量≤400ml,排量,3632.0
2025,4,销售,三轮,400ml<排量≤750ml,排量,245.0
2025,4,销售,三轮,排量>750ml,排量,212.0
2025,4,销售,二轮,电动摩托车,排量,101326.0
2025,5,生产,总计,总计,汇总,1847581.0
2025,5,生产,二轮,跨骑式,车型,998875.0
2025,5,生产,二轮,弯梁式,车型,189103.0
2025,5,生产,二轮,踏板式,车型,441432.0
2025,5,生产,二轮,其它式,车型,197.0
2025,5,生产,二轮,排量≤50ml,排量,51069.0
2025,5,生产,二轮,50ml<排量≤60ml,排量,2094.0
2025,5,生产,二轮,60ml<排量≤70ml,排量,1009.0
2025,5,生产,二轮,70ml<排量≤80ml,排量,516.0
2025,5,生产,二轮,80ml<排量≤90ml,排量,659.0
2025,5,生产,二轮,90ml<排量≤100ml,排量,35557.0
2025,5,生产,二轮,100ml<排量≤110ml,排量,167039.0
2025,5,生产,二轮,110ml<排量≤125ml,排量,515405.0
2025,5,生产,二轮,125ml<排量≤150ml,排量,416220.0
2025,5,生产,二轮,150ml<排量≤200ml,排量,127042.0
2025,5,生产,二轮,200ml<排量≤250ml,排量,45829.0
2025,5,生产,二轮,250ml<排量≤400ml,排量,51752.0
2025,5,生产,二轮,400ml<排量≤500ml,排量,30984.0
2025,5,生产,二轮,500ml<排量≤800ml,排量,15610.0
2025,5,生产,二轮,排量>800ml,排量,2159.0
2025,5,生产,二轮,电动摩托车,排量,166663.0
2025,5,生产,三轮,正三轮,车型,217897.0
2025,5,生产,三轮,边三轮,车型,77.0
2025,5,生产,二轮,排量≤50ml,排量,230.0
2025,5,生产,三轮,50ml<排量≤100ml,排量,0.0
2025,5,生产,三轮,100ml<排量≤150ml,排量,57669.0
2025,5,生产,三轮,150ml<排量≤250ml,排量,60759.0
2025,5,生产,二轮,250ml<排量≤400ml,排量,4022.0
2025,5,生产,三轮,400ml<排量≤750ml,排量,387.0
2025,5,生产,三轮,排量>750ml,排量,110.0
2025,5,生产,二轮,电动摩托车,排量,94797.0
2025,5,销售,总计,总计,汇总,1876341.0
2025,5,销售,二轮,跨骑式,车型,999093.0
2025,5,销售,二轮,弯梁式,车型,193949.0
2025,5,销售,二轮,踏板式,车型,463561.0
2025,5,销售,二轮,其它式,车型,197.0
2025,5,销售,二轮,排量≤50ml,排量,51178.0
2025,5,销售,二轮,50ml<排量≤60ml,排量,3047.0
2025,5,销售,二轮,60ml<排量≤70ml,排量,952.0
2025,5,销售,二轮,70ml<排量≤80ml,排量,510.0
2025,5,销售,二轮,80ml<排量≤90ml,排量,545.0
2025,5,销售,二轮,90ml<排量≤100ml,排量,29833.0
2025,5,销售,二轮,100ml<排量≤110ml,排量,167844.0
2025,5,销售,二轮,110ml<排量≤125ml,排量,528504.0
2025,5,销售,二轮,125ml<排量≤150ml,排量,426314.0
2025,5,销售,二轮,150ml<排量≤200ml,排量,129202.0
2025,5,销售,二轮,200ml<排量≤250ml,排量,46585.0
2025,5,销售,二轮,250ml<排量≤400ml,排量,53476.0
2025,5,销售,二轮,400ml<排量≤500ml,排量,29627.0
2025,5,销售,二轮,500ml<排量≤800ml,排量,15579.0
2025,5,销售,二轮,排量>800ml,排量,2561.0
2025,5,销售,二轮,电动摩托车,排量,171043.0
2025,5,销售,三轮,正三轮,车型,219450.0
2025,5,销售,三轮,边三轮,车型,91.0
2025,5,销售,二轮,排量≤50ml,排量,230.0
2025,5,销售,三轮,50ml<排量≤100ml,排量,1.0
2025,5,销售,三轮,100ml<排量≤150ml,排量,59162.0
2025,5,销售,三轮,150ml<排量≤250ml,排量,59428.0
2025,5,销售,二轮,250ml<排量≤400ml,排量,3915.0
2025,5,销售,三轮,400ml<排量≤750ml,排量,523.0
2025,5,销售,三轮,排量>750ml,排量,113.0
2025,5,销售,二轮,电动摩托车,排量,96169.0
2025,6,生产,总计,总计,汇总,1866557.0
2025,6,生产,二轮,跨骑式,车型,995249.0
2025,6,生产,二轮,弯梁式,车型,208008.0
2025,6,生产,二轮,踏板式,车型,464005.0
2025,6,生产,二轮,其它式,车型,0.0
2025,6,生产,二轮,排量≤50ml,排量,62837.0
2025,6,生产,二轮,50ml<排量≤60ml,排量,787.0
2025,6,生产,二轮,60ml<排量≤70ml,排量,1091.0
2025,6,生产,二轮,70ml<排量≤80ml,排量,558.0
2025,6,生产,二轮,80ml<排量≤90ml,排量,1296.0
2025,6,生产,二轮,90ml<排量≤100ml,排量,41220.0
2025,6,生产,二轮,100ml<排量≤110ml,排量,161978.0
2025,6,生产,二轮,110ml<排量≤125ml,排量,520430.0
2025,6,生产,二轮,125ml<排量≤150ml,排量,420173.0
2025,6,生产,二轮,150ml<排量≤200ml,排量,127832.0
2025,6,生产,二轮,200ml<排量≤250ml,排量,52020.0
2025,6,生产,二轮,250ml<排量≤400ml,排量,57639.0
2025,6,生产,二轮,400ml<排量≤500ml,排量,25680.0
2025,6,生产,二轮,500ml<排量≤800ml,排量,19598.0
2025,6,生产,二轮,排量>800ml,排量,2246.0
2025,6,生产,二轮,电动摩托车,排量,171877.0
2025,6,生产,三轮,正三轮,车型,199212.0
2025,6,生产,三轮,边三轮,车型,83.0
2025,6,生产,二轮,排量≤50ml,排量,260.0
2025,6,生产,三轮,50ml<排量≤100ml,排量,0.0
2025,6,生产,三轮,100ml<排量≤150ml,排量,60054.0
2025,6,生产,三轮,150ml<排量≤250ml,排量,55118.0
2025,6,生产,二轮,250ml<排量≤400ml,排量,3533.0
2025,6,生产,三轮,400ml<排量≤750ml,排量,317.0
2025,6,生产,三轮,排量>750ml,排量,65.0
2025,6,生产,二轮,电动摩托车,排量,79948.0
2025,6,销售,总计,总计,汇总,1858586.0
2025,6,销售,二轮,跨骑式,车型,987254.0
2025,6,销售,二轮,弯梁式,车型,198969.0
2025,6,销售,二轮,踏板式,车型,468662.0
2025,6,销售,二轮,其它式,车型,0.0
2025,6,销售,二轮,排量≤50ml,排量,63278.0
2025,6,销售,二轮,50ml<排量≤60ml,排量,585.0
2025,6,销售,二轮,60ml<排量≤70ml,排量,902.0
2025,6,销售,二轮,70ml<排量≤80ml,排量,562.0
2025,6,销售,二轮,80ml<排量≤90ml,排量,1203.0
2025,6,销售,二轮,90ml<排量≤100ml,排量,45235.0
2025,6,销售,二轮,100ml<排量≤110ml,排量,151243.0
2025,6,销售,二轮,110ml<排量≤125ml,排量,525876.0
2025,6,销售,二轮,125ml<排量≤150ml,排量,429586.0
2025,6,销售,二轮,150ml<排量≤200ml,排量,123487.0
2025,6,销售,二轮,200ml<排量≤250ml,排量,50349.0
2025,6,销售,二轮,250ml<排量≤400ml,排量,53581.0
2025,6,销售,二轮,400ml<排量≤500ml,排量,25515.0
2025,6,销售,二轮,500ml<排量≤800ml,排量,21528.0
2025,6,销售,二轮,排量>800ml,排量,2348.0
2025,6,销售,二轮,电动摩托车,排量,159607.0
2025,6,销售,三轮,正三轮,车型,203631.0
2025,6,销售,三轮,边三轮,车型,70.0
2025,6,销售,二轮,排量≤50ml,排量,260.0
2025,6,销售,三轮,50ml<排量≤100ml,排量,1.0
2025,6,销售,三轮,100ml<排量≤150ml,排量,60488.0
2025,6,销售,三轮,150ml<排量≤250ml,排量,58317.0
2025,6,销售,二轮,250ml<排量≤400ml,排量,3523.0
2025,6,销售,三轮,400ml<排量≤750ml,排量,319.0
2025,6,销售,三轮,排量>750ml,排量,67.0
2025,6,销售,二轮,电动摩托车,排量,80726.0
2025,7,生产,总计,总计,汇总,1870979.0
2025,7,生产,二轮,跨骑式,车型,928070.0
2025,7,生产,二轮,弯梁式,车型,202536.0
2025,7,生产,二轮,踏板式,车型,528053.0
2025,7,生产,二轮,其它式,车型,0.0
2025,7,生产,二轮,排量≤50ml,排量,49613.0
2025,7,生产,二轮,50ml<排量≤60ml,排量,287.0
2025,7,生产,二轮,60ml<排量≤70ml,排量,810.0
2025,7,生产,二轮,70ml<排量≤80ml,排量,442.0
2025,7,生产,二轮,80ml<排量≤90ml,排量,220.0
2025,7,生产,二轮,90ml<排量≤100ml,排量,27608.0
2025,7,生产,二轮,100ml<排量≤110ml,排量,178818.0
2025,7,生产,二轮,110ml<排量≤125ml,排量,534138.0
2025,7,生产,二轮,125ml<排量≤150ml,排量,408111.0
2025,7,生产,二轮,150ml<排量≤200ml,排量,124865.0
2025,7,生产,二轮,200ml<排量≤250ml,排量,45667.0
2025,7,生产,二轮,250ml<排量≤400ml,排量,45270.0
2025,7,生产,二轮,400ml<排量≤500ml,排量,23076.0
2025,7,生产,二轮,500ml<排量≤800ml,排量,21336.0
2025,7,生产,二轮,排量>800ml,排量,1416.0
2025,7,生产,二轮,电动摩托车,排量,196982.0
2025,7,生产,三轮,正三轮,车型,212280.0
2025,7,生产,三轮,边三轮,车型,40.0
2025,7,生产,二轮,排量≤50ml,排量,200.0
2025,7,生产,三轮,50ml<排量≤100ml,排量,20.0
2025,7,生产,三轮,100ml<排量≤150ml,排量,56131.0
2025,7,生产,三轮,150ml<排量≤250ml,排量,62252.0
2025,7,生产,二轮,250ml<排量≤400ml,排量,4181.0
2025,7,生产,三轮,400ml<排量≤750ml,排量,146.0
2025,7,生产,三轮,排量>750ml,排量,98.0
2025,7,生产,二轮,电动摩托车,排量,89292.0
2025,7,销售,总计,总计,汇总,1877943.0
2025,7,销售,二轮,跨骑式,车型,945022.0
2025,7,销售,二轮,弯梁式,车型,205819.0
2025,7,销售,二轮,踏板式,车型,516602.0
2025,7,销售,二轮,其它式,车型,0.0
2025,7,销售,二轮,排量≤50ml,排量,53852.0
2025,7,销售,二轮,50ml<排量≤60ml,排量,282.0
2025,7,销售,二轮,60ml<排量≤70ml,排量,1032.0
2025,7,销售,二轮,70ml<排量≤80ml,排量,440.0
2025,7,销售,二轮,80ml<排量≤90ml,排量,748.0
2025,7,销售,二轮,90ml<排量≤100ml,排量,28381.0
2025,7,销售,二轮,100ml<排量≤110ml,排量,190141.0
2025,7,销售,二轮,110ml<排量≤125ml,排量,537462.0
2025,7,销售,二轮,125ml<排量≤150ml,排量,417092.0
2025,7,销售,二轮,150ml<排量≤200ml,排量,116949.0
2025,7,销售,二轮,200ml<排量≤250ml,排量,42451.0
2025,7,销售,二轮,250ml<排量≤400ml,排量,44212.0
2025,7,销售,二轮,400ml<排量≤500ml,排量,23867.0
2025,7,销售,二轮,500ml<排量≤800ml,排量,18877.0
2025,7,销售,二轮,排量>800ml,排量,1393.0
2025,7,销售,二轮,电动摩托车,排量,190264.0
2025,7,销售,三轮,正三轮,车型,210453.0
2025,7,销售,三轮,边三轮,车型,47.0
2025,7,销售,二轮,排量≤50ml,排量,200.0
2025,7,销售,三轮,50ml<排量≤100ml,排量,20.0
2025,7,销售,三轮,100ml<排量≤150ml,排量,56552.0
2025,7,销售,三轮,150ml<排量≤250ml,排量,60088.0
2025,7,销售,二轮,250ml<排量≤400ml,排量,4044.0
2025,7,销售,三轮,400ml<排量≤750ml,排量,141.0
2025,7,销售,三轮,排量>750ml,排量,99.0
2025,7,销售,二轮,电动摩托车,排量,89356.0
2025,8,生产,总计,总计,汇总,1880556.0
2025,8,生产,二轮,跨骑式,车型,983665.0
2025,8,生产,二轮,弯梁式,车型,183928.0
2025,8,生产,二轮,踏板式,车型,492277.0
2025,8,生产,二轮,其它式,车型,0.0
2025,8,生产,二轮,排量≤50ml,排量,43680.0
2025,8,生产,二轮,50ml<排量≤60ml,排量,408.0
2025,8,生产,二轮,60ml<排量≤70ml,排量,713.0
2025,8,生产,二轮,70ml<排量≤80ml,排量,403.0
2025,8,生产,二轮,80ml<排量≤90ml,排量,621.0
2025,8,生产,二轮,90ml<排量≤100ml,排量,19331.0
2025,8,生产,二轮,100ml<排量≤110ml,排量,182568.0
2025,8,生产,二轮,110ml<排量≤125ml,排量,531752.0
2025,8,生产,二轮,125ml<排量≤150ml,排量,419232.0
2025,8,生产,二轮,150ml<排量≤200ml,排量,135567.0
2025,8,生产,二轮,200ml<排量≤250ml,排量,48553.0
2025,8,生产,二轮,250ml<排量≤400ml,排量,47407.0
2025,8,生产,二轮,400ml<排量≤500ml,排量,17993.0
2025,8,生产,二轮,500ml<排量≤800ml,排量,17850.0
2025,8,生产,二轮,排量>800ml,排量,1041.0
2025,8,生产,二轮,电动摩托车,排量,192751.0
2025,8,生产,三轮,正三轮,车型,220507.0
2025,8,生产,三轮,边三轮,车型,179.0
2025,8,生产,二轮,排量≤50ml,排量,185.0
2025,8,生产,三轮,50ml<排量≤100ml,排量,21.0
2025,8,生产,三轮,100ml<排量≤150ml,排量,61647.0
2025,8,生产,三轮,150ml<排量≤250ml,排量,58828.0
2025,8,生产,二轮,250ml<排量≤400ml,排量,2271.0
2025,8,生产,三轮,400ml<排量≤750ml,排量,347.0
2025,8,生产,三轮,排量>750ml,排量,135.0
2025,8,生产,二轮,电动摩托车,排量,97252.0
2025,8,销售,总计,总计,汇总,1848831.0
2025,8,销售,二轮,跨骑式,车型,958926.0
2025,8,销售,二轮,弯梁式,车型,186809.0
2025,8,销售,二轮,踏板式,车型,483108.0
2025,8,销售,二轮,其它式,车型,0.0
2025,8,销售,二轮,排量≤50ml,排量,43668.0
2025,8,销售,二轮,50ml<排量≤60ml,排量,1041.0
2025,8,销售,二轮,60ml<排量≤70ml,排量,677.0
2025,8,销售,二轮,70ml<排量≤80ml,排量,399.0
2025,8,销售,二轮,80ml<排量≤90ml,排量,640.0
2025,8,销售,二轮,90ml<排量≤100ml,排量,19441.0
2025,8,销售,二轮,100ml<排量≤110ml,排量,177165.0
2025,8,销售,二轮,110ml<排量≤125ml,排量,528169.0
2025,8,销售,二轮,125ml<排量≤150ml,排量,400239.0
2025,8,销售,二轮,150ml<排量≤200ml,排量,138110.0
2025,8,销售,二轮,200ml<排量≤250ml,排量,46586.0
2025,8,销售,二轮,250ml<排量≤400ml,排量,47077.0
2025,8,销售,二轮,400ml<排量≤500ml,排量,17214.0
2025,8,销售,二轮,500ml<排量≤800ml,排量,19020.0
2025,8,销售,二轮,排量>800ml,排量,1162.0
2025,8,销售,二轮,电动摩托车,排量,188235.0
2025,8,销售,三轮,正三轮,车型,219771.0
2025,8,销售,三轮,边三轮,车型,217.0
2025,8,销售,二轮,排量≤50ml,排量,185.0
2025,8,销售,三轮,50ml<排量≤100ml,排量,21.0
2025,8,销售,三轮,100ml<排量≤150ml,排量,62099.0
2025,8,销售,三轮,150ml<排量≤250ml,排量,57522.0
2025,8,销售,二轮,250ml<排量≤400ml,排量,2578.0
2025,8,销售,三轮,400ml<排量≤750ml,排量,377.0
2025,8,销售,三轮,排量>750ml,排量,137.0
2025,8,销售,二轮,电动摩托车,排量,97069.0
2025,9,生产,总计,总计,汇总,1992316.0
2025,9,生产,二轮,跨骑式,车型,1018406.0
2025,9,生产,二轮,弯梁式,车型,215091.0
2025,9,生产,二轮,踏板式,车型,525742.0
2025,9,生产,二轮,其它式,车型,2.0
2025,9,生产,二轮,排量≤50ml,排量,48964.0
2025,9,生产,二轮,50ml<排量≤60ml,排量,1000.0
2025,9,生产,二轮,60ml<排量≤70ml,排量,989.0
2025,9,生产,二轮,70ml<排量≤80ml,排量,200.0
2025,9,生产,二轮,80ml<排量≤90ml,排量,427.0
2025,9,生产,二轮,90ml<排量≤100ml,排量,22953.0
2025,9,生产,二轮,100ml<排量≤110ml,排量,180981.0
2025,9,生产,二轮,110ml<排量≤125ml,排量,545685.0
2025,9,生产,二轮,125ml<排量≤150ml,排量,458150.0
2025,9,生产,二轮,150ml<排量≤200ml,排量,146963.0
2025,9,生产,二轮,200ml<排量≤250ml,排量,52295.0
2025,9,生产,二轮,250ml<排量≤400ml,排量,49892.0
2025,9,生产,二轮,400ml<排量≤500ml,排量,12629.0
2025,9,生产,二轮,500ml<排量≤800ml,排量,18369.0
2025,9,生产,二轮,排量>800ml,排量,2214.0
2025,9,生产,二轮,电动摩托车,排量,217530.0
2025,9,生产,三轮,正三轮,车型,232982.0
2025,9,生产,三轮,边三轮,车型,93.0
2025,9,生产,二轮,排量≤50ml,排量,200.0
2025,9,生产,三轮,50ml<排量≤100ml,排量,13.0
2025,9,生产,三轮,100ml<排量≤150ml,排量,63210.0
2025,9,生产,三轮,150ml<排量≤250ml,排量,58197.0
2025,9,生产,二轮,250ml<排量≤400ml,排量,2924.0
2025,9,生产,三轮,400ml<排量≤750ml,排量,233.0
2025,9,生产,三轮,排量>750ml,排量,106.0
2025,9,生产,二轮,电动摩托车,排量,108192.0
2025,9,销售,总计,总计,汇总,1988154.0
2025,9,销售,二轮,跨骑式,车型,1049086.0
2025,9,销售,二轮,弯梁式,车型,207378.0
2025,9,销售,二轮,踏板式,车型,493658.0
2025,9,销售,二轮,其它式,车型,2.0
2025,9,销售,二轮,排量≤50ml,排量,45170.0
2025,9,销售,二轮,50ml<排量≤60ml,排量,1016.0
2025,9,销售,二轮,60ml<排量≤70ml,排量,728.0
2025,9,销售,二轮,70ml<排量≤80ml,排量,200.0
2025,9,销售,二轮,80ml<排量≤90ml,排量,156.0
2025,9,销售,二轮,90ml<排量≤100ml,排量,23943.0
2025,9,销售,二轮,100ml<排量≤110ml,排量,177955.0
2025,9,销售,二轮,110ml<排量≤125ml,排量,553610.0
2025,9,销售,二轮,125ml<排量≤150ml,排量,468457.0
2025,9,销售,二轮,150ml<排量≤200ml,排量,149515.0
2025,9,销售,二轮,200ml<排量≤250ml,排量,46372.0
2025,9,销售,二轮,250ml<排量≤400ml,排量,52696.0
2025,9,销售,二轮,400ml<排量≤500ml,排量,15705.0
2025,9,销售,二轮,500ml<排量≤800ml,排量,16668.0
2025,9,销售,二轮,排量>800ml,排量,1541.0
2025,9,销售,二轮,电动摩托车,排量,196392.0
2025,9,销售,三轮,正三轮,车型,237948.0
2025,9,销售,三轮,边三轮,车型,82.0
2025,9,销售,二轮,排量≤50ml,排量,200.0
2025,9,销售,三轮,50ml<排量≤100ml,排量,13.0
2025,9,销售,三轮,100ml<排量≤150ml,排量,63213.0
2025,9,销售,三轮,150ml<排量≤250ml,排量,61669.0
2025,9,销售,二轮,250ml<排量≤400ml,排量,2801.0
2025,9,销售,三轮,400ml<排量≤750ml,排量,233.0
2025,9,销售,三轮,排量>750ml,排量,106.0
2025,9,销售,二轮,电动摩托车,排量,109795.0
2025,10,生产,总计,总计,汇总,1754267.0
2025,10,生产,二轮,跨骑式,车型,905210.0
2025,10,生产,二轮,弯梁式,车型,163932.0
2025,10,生产,二轮,踏板式,车型,428046.0
2025,10,生产,二轮,其它式,车型,684.0
2025,10,生产,二轮,排量≤50ml,排量,43388.0
2025,10,生产,二轮,50ml<排量≤60ml,排量,229.0
2025,10,生产,二轮,60ml<排量≤70ml,排量,670.0
2025,10,生产,二轮,70ml<排量≤80ml,排量,150.0
2025,10,生产,二轮,80ml<排量≤90ml,排量,379.0
2025,10,生产,二轮,90ml<排量≤100ml,排量,28678.0
2025,10,生产,二轮,100ml<排量≤110ml,排量,156097.0
2025,10,生产,二轮,110ml<排量≤125ml,排量,485937.0
2025,10,生产,二轮,125ml<排量≤150ml,排量,373180.0
2025,10,生产,二轮,150ml<排量≤200ml,排量,123539.0
2025,10,生产,二轮,200ml<排量≤250ml,排量,49652.0
2025,10,生产,二轮,250ml<排量≤400ml,排量,39890.0
2025,10,生产,二轮,400ml<排量≤500ml,排量,8838.0
2025,10,生产,二轮,500ml<排量≤800ml,排量,14124.0
2025,10,生产,二轮,排量>800ml,排量,888.0
2025,10,生产,二轮,电动摩托车,排量,172233.0
2025,10,生产,三轮,正三轮,车型,256354.0
2025,10,生产,三轮,边三轮,车型,41.0
2025,10,生产,二轮,排量≤50ml,排量,95.0
2025,10,生产,三轮,50ml<排量≤100ml,排量,30.0
2025,10,生产,三轮,100ml<排量≤150ml,排量,64007.0
2025,10,生产,三轮,150ml<排量≤250ml,排量,54857.0
2025,10,生产,二轮,250ml<排量≤400ml,排量,2262.0
2025,10,生产,三轮,400ml<排量≤750ml,排量,281.0
2025,10,生产,三轮,排量>750ml,排量,162.0
2025,10,生产,二轮,电动摩托车,排量,134701.0
2025,10,销售,总计,总计,汇总,1753581.0
2025,10,销售,二轮,跨骑式,车型,896702.0
2025,10,销售,二轮,弯梁式,车型,166355.0
2025,10,销售,二轮,踏板式,车型,437518.0
2025,10,销售,二轮,其它式,车型,0.0
2025,10,销售,二轮,排量≤50ml,排量,43068.0
2025,10,销售,二轮,50ml<排量≤60ml,排量,47.0
2025,10,销售,二轮,60ml<排量≤70ml,排量,746.0
2025,10,销售,二轮,70ml<排量≤80ml,排量,150.0
2025,10,销售,二轮,80ml<排量≤90ml,排量,583.0
2025,10,销售,二轮,90ml<排量≤100ml,排量,29827.0
2025,10,销售,二轮,100ml<排量≤110ml,排量,162629.0
2025,10,销售,二轮,110ml<排量≤125ml,排量,493410.0
2025,10,销售,二轮,125ml<排量≤150ml,排量,372957.0
2025,10,销售,二轮,150ml<排量≤200ml,排量,121709.0
2025,10,销售,二轮,200ml<排量≤250ml,排量,47213.0
2025,10,销售,二轮,250ml<排量≤400ml,排量,36071.0
2025,10,销售,二轮,400ml<排量≤500ml,排量,10442.0
2025,10,销售,二轮,500ml<排量≤800ml,排量,12657.0
