year,month,indicator,scope,category,type,value
2020,7,生产,二轮,70ml<排量≤80ml,排量,60.0
2020,7,生产,二轮,80ml<排量≤90ml,排量,4431.0
2020,7,生产,二轮,90ml<排量≤100ml,排量,63461.0
2020,7,生产,二轮,排量>750ml,排量,2.0
2020,7,生产,二轮,排量≤50ml,排量,71093.0
2020,7,生产,二轮,电动摩托车,排量,210859.0
2020,7,生产,二轮,二轮,汇总,1372138.0
2020,7,生产,二轮,其它式,车型,0.0
2020,7,生产,二轮,弯梁式,车型,188172.0
2020,7,生产,二轮,踏板式,车型,487261.0
2020,7,生产,二轮,骑式式,车型,696705.0
2020,7,生产,总计,总计,汇总,1548262.0
2020,7,销售,三轮,100ml<排量≤150ml,排量,73602.0
2020,7,销售,三轮,150ml<排量≤250ml,排量,53595.0
2020,7,销售,三轮,250ml<排量≤400ml,排量,1295.0
2020,7,销售,三轮,400ml<排量≤750ml,排量,466.0
2020,7,销售,三轮,50ml<排量≤100ml,排量,55.0
2020,7,销售,三轮,排量>750ml,排量,524.0
2020,7,销售,三轮,排量≤50ml,排量,0.0
2020,7,销售,三轮,电动摩托车,排量,43741.0
2020,7,销售,三轮,三轮,汇总,173278.0
2020,7,销售,三轮,正三轮,车型,172885.0
2020,7,销售,三轮,边三轮,车型,393.0
2020,7,销售,二轮,100ml<排量≤110ml,排量,196204.0
2020,7,销售,二轮,110ml<排量≤125ml,排量,443639.0
2020,7,销售,二轮,125ml<排量≤150ml,排量,271826.0
2020,7,销售,二轮,150ml<排量≤250ml,排量,103146.0
2020,7,销售,二轮,250ml<排量≤400ml,排量,13249.0
2020,7,销售,二轮,400ml<排量≤750ml,排量,7867.0
2020,7,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,7,销售,二轮,60ml<排量≤70ml,排量,5470.0
2020,7,销售,二轮,70ml<排量≤80ml,排量,60.0
2020,7,销售,二轮,80ml<排量≤90ml,排量,4486.0
2020,7,销售,二轮,90ml<排量≤100ml,排量,61806.0
2020,7,销售,二轮,排量>750ml,排量,0.0
2020,7,销售,二轮,排量≤50ml,排量,73918.0
2020,7,销售,二轮,电动摩托车,排量,212535.0
2020,7,销售,二轮,二轮,汇总,1394206.0
2020,7,销售,二轮,其它式,车型,0.0
2020,7,销售,二轮,弯梁式,车型,206825.0
2020,7,销售,二轮,踏板式,车型,485770.0
2020,7,销售,二轮,骑式式,车型,701611.0
2020,7,销售,总计,总计,汇总,1567484.0
2020,8,生产,三轮,100ml<排量≤150ml,排量,80804.0
2020,8,生产,三轮,150ml<排量≤250ml,排量,55653.0
2020,8,生产,三轮,250ml<排量≤400ml,排量,1160.0
2020,8,生产,三轮,400ml<排量≤750ml,排量,524.0
2020,8,生产,三轮,50ml<排量≤100ml,排量,55.0
2020,8,生产,三轮,排量>750ml,排量,543.0
2020,8,生产,三轮,排量≤50ml,排量,0.0
2020,8,生产,三轮,电动摩托车,排量,70270.0
2020,8,生产,三轮,三轮,汇总,209009.0
2020,8,生产,三轮,正三轮,车型,208711.0
2020,8,生产,三轮,边三轮,车型,298.0
2020,8,生产,二轮,100ml<排量≤110ml,排量,184486.0
2020,8,生产,二轮,110ml<排量≤125ml,排量,456268.0
2020,8,生产,二轮,125ml<排量≤150ml,排量,274962.0
2020,8,生产,二轮,150ml<排量≤250ml,排量,109161.0
2020,8,生产,二轮,250ml<排量≤400ml,排量,11941.0
2020,8,生产,二轮,400ml<排量≤750ml,排量,7684.0
2020,8,生产,二轮,50ml<排量≤60ml,排量,0.0
2020,8,生产,二轮,60ml<排量≤70ml,排量,6972.0
2020,8,生产,二轮,70ml<排量≤80ml,排量,50.0
2020,8,生产,二轮,80ml<排量≤90ml,排量,4850.0
2020,8,生产,二轮,90ml<排量≤100ml,排量,56215.0
2020,8,生产,二轮,排量>750ml,排量,46.0
2020,8,生产,二轮,排量≤50ml,排量,69336.0
2020,8,生产,二轮,电动摩托车,排量,236714.0
2020,8,生产,二轮,二轮,汇总,1418685.0
2020,8,生产,二轮,其它式,车型,0.0
2020,8,生产,二轮,弯梁式,车型,195255.0
2020,8,生产,二轮,踏板式,车型,509917.0
2020,8,生产,二轮,骑式式,车型,713513.0
2020,8,生产,总计,总计,汇总,1627694.0
2020,8,销售,三轮,100ml<排量≤150ml,排量,79754.0
2020,8,销售,三轮,150ml<排量≤250ml,排量,55153.0
2020,8,销售,三轮,250ml<排量≤400ml,排量,1189.0
2020,8,销售,三轮,400ml<排量≤750ml,排量,533.0
2020,8,销售,三轮,50ml<排量≤100ml,排量,55.0
2020,8,销售,三轮,排量>750ml,排量,601.0
2020,8,销售,三轮,排量≤50ml,排量,0.0
2020,8,销售,三轮,电动摩托车,排量,65225.0
2020,8,销售,三轮,三轮,汇总,202510.0
2020,8,销售,三轮,正三轮,车型,202212.0
2020,8,销售,三轮,边三轮,车型,298.0
2020,8,销售,二轮,100ml<排量≤110ml,排量,177405.0
2020,8,销售,二轮,110ml<排量≤125ml,排量,450670.0
2020,8,销售,二轮,125ml<排量≤150ml,排量,278749.0
2020,8,销售,二轮,150ml<排量≤250ml,排量,114861.0
2020,8,销售,二轮,250ml<排量≤400ml,排量,12041.0
2020,8,销售,二轮,400ml<排量≤750ml,排量,8110.0
2020,8,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,8,销售,二轮,60ml<排量≤70ml,排量,6323.0
2020,8,销售,二轮,70ml<排量≤80ml,排量,50.0
2020,8,销售,二轮,80ml<排量≤90ml,排量,4650.0
2020,8,销售,二轮,90ml<排量≤100ml,排量,54945.0
2020,8,销售,二轮,排量>750ml,排量,38.0
2020,8,销售,二轮,排量≤50ml,排量,67410.0
2020,8,销售,二轮,电动摩托车,排量,226404.0
2020,8,销售,二轮,二轮,汇总,1401656.0
2020,8,销售,二轮,其它式,车型,0.0
2020,8,销售,二轮,弯梁式,车型,187854.0
2020,8,销售,二轮,踏板式,车型,491489.0
2020,8,销售,二轮,骑式式,车型,722313.0
2020,8,销售,总计,总计,汇总,1604166.0
2020,9,生产,三轮,100ml<排量≤150ml,排量,84955.0
2020,9,生产,三轮,150ml<排量≤250ml,排量,64919.0
2020,9,生产,三轮,250ml<排量≤400ml,排量,1962.0
2020,9,生产,三轮,400ml<排量≤750ml,排量,602.0
2020,9,生产,三轮,50ml<排量≤100ml,排量,55.0
2020,9,生产,三轮,排量>750ml,排量,540.0
2020,9,生产,三轮,排量≤50ml,排量,0.0
2020,9,生产,三轮,电动摩托车,排量,76653.0
2020,9,生产,三轮,三轮,汇总,229686.0
2020,9,生产,三轮,正三轮,车型,229306.0
2020,9,生产,三轮,边三轮,车型,380.0
2020,9,生产,二轮,100ml<排量≤110ml,排量,193794.0
2020,9,生产,二轮,110ml<排量≤125ml,排量,518854.0
2020,9,生产,二轮,125ml<排量≤150ml,排量,311318.0
2020,9,生产,二轮,150ml<排量≤250ml,排量,128466.0
2020,9,生产,二轮,250ml<排量≤400ml,排量,14746.0
2020,9,生产,二轮,400ml<排量≤750ml,排量,7837.0
2020,9,生产,二轮,50ml<排量≤60ml,排量,0.0
2020,9,生产,二轮,60ml<排量≤70ml,排量,5754.0
2020,9,生产,二轮,70ml<排量≤80ml,排量,45.0
2020,9,生产,二轮,80ml<排量≤90ml,排量,4390.0
2020,9,生产,二轮,90ml<排量≤100ml,排量,74344.0
2020,9,生产,二轮,排量>750ml,排量,96.0
2020,9,生产,二轮,排量≤50ml,排量,72436.0
2020,9,生产,二轮,电动摩托车,排量,308938.0
2020,9,生产,二轮,二轮,汇总,1641018.0
2020,9,生产,二轮,其它式,车型,0.0
2020,9,生产,二轮,弯梁式,车型,223380.0
2020,9,生产,二轮,踏板式,车型,603062.0
2020,9,生产,二轮,骑式式,车型,814576.0
2020,9,生产,总计,总计,汇总,1870704.0
2020,9,销售,三轮,100ml<排量≤150ml,排量,85785.0
2020,9,销售,三轮,150ml<排量≤250ml,排量,64689.0
2020,9,销售,三轮,250ml<排量≤400ml,排量,1976.0
2020,9,销售,三轮,400ml<排量≤750ml,排量,581.0
2020,9,销售,三轮,50ml<排量≤100ml,排量,56.0
2020,9,销售,三轮,排量>750ml,排量,555.0
2020,9,销售,三轮,排量≤50ml,排量,0.0
2020,9,销售,三轮,电动摩托车,排量,74166.0
2020,9,销售,三轮,三轮,汇总,227808.0
2020,9,销售,三轮,正三轮,车型,227428.0
2020,9,销售,三轮,边三轮,车型,380.0
2020,9,销售,二轮,100ml<排量≤110ml,排量,201184.0
2020,9,销售,二轮,110ml<排量≤125ml,排量,509867.0
2020,9,销售,二轮,125ml<排量≤150ml,排量,317450.0
2020,9,销售,二轮,150ml<排量≤250ml,排量,124799.0
2020,9,销售,二轮,250ml<排量≤400ml,排量,14648.0
2020,9,销售,二轮,400ml<排量≤750ml,排量,8971.0
2020,9,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,9,销售,二轮,60ml<排量≤70ml,排量,5389.0
2020,9,销售,二轮,70ml<排量≤80ml,排量,45.0
2020,9,销售,二轮,80ml<排量≤90ml,排量,4065.0
2020,9,销售,二轮,90ml<排量≤100ml,排量,74028.0
2020,9,销售,二轮,排量>750ml,排量,54.0
2020,9,销售,二轮,排量≤50ml,排量,69064.0
2020,9,销售,二轮,电动摩托车,排量,313077.0
2020,9,销售,二轮,二轮,汇总,1642641.0
2020,9,销售,二轮,其它式,车型,132.0
2020,9,销售,二轮,弯梁式,车型,225256.0
2020,9,销售,二轮,踏板式,车型,608473.0
2020,9,销售,二轮,骑式式,车型,808780.0
2020,9,销售,总计,总计,汇总,1870449.0
2020,10,生产,三轮,100ml<排量≤150ml,排量,77763.0
2020,10,生产,三轮,150ml<排量≤250ml,排量,61763.0
2020,10,生产,三轮,250ml<排量≤400ml,排量,1224.0
2020,10,生产,三轮,400ml<排量≤750ml,排量,397.0
2020,10,生产,三轮,50ml<排量≤100ml,排量,55.0
2020,10,生产,三轮,排量>750ml,排量,608.0
2020,10,生产,三轮,排量≤50ml,排量,0.0
2020,10,生产,三轮,电动摩托车,排量,76947.0
2020,10,生产,三轮,三轮,汇总,218757.0
2020,10,生产,三轮,正三轮,车型,218409.0
2020,10,生产,三轮,边三轮,车型,348.0
2020,10,生产,二轮,100ml<排量≤110ml,排量,179527.0
2020,10,生产,二轮,110ml<排量≤125ml,排量,417678.0
2020,10,生产,二轮,125ml<排量≤150ml,排量,284253.0
2020,10,生产,二轮,150ml<排量≤250ml,排量,107862.0
2020,10,生产,二轮,250ml<排量≤400ml,排量,14651.0
2020,10,生产,二轮,400ml<排量≤750ml,排量,5993.0
2020,10,生产,二轮,50ml<排量≤60ml,排量,0.0
2020,10,生产,二轮,60ml<排量≤70ml,排量,5982.0
2020,10,生产,二轮,70ml<排量≤80ml,排量,40.0
2020,10,生产,二轮,80ml<排量≤90ml,排量,4946.0
2020,10,生产,二轮,90ml<排量≤100ml,排量,68170.0
2020,10,生产,二轮,排量>750ml,排量,9.0
2020,10,生产,二轮,排量≤50ml,排量,66943.0
2020,10,生产,二轮,电动摩托车,排量,197327.0
2020,10,生产,二轮,二轮,汇总,1353381.0
2020,10,生产,二轮,其它式,车型,0.0
2020,10,生产,二轮,弯梁式,车型,205352.0
2020,10,生产,二轮,踏板式,车型,465837.0
2020,10,生产,二轮,骑式式,车型,682192.0
2020,10,生产,总计,总计,汇总,1572138.0
2020,10,销售,三轮,100ml<排量≤150ml,排量,78744.0
2020,10,销售,三轮,150ml<排量≤250ml,排量,60988.0
2020,10,销售,三轮,250ml<排量≤400ml,排量,1225.0
2020,10,销售,三轮,400ml<排量≤750ml,排量,429.0
2020,10,销售,三轮,50ml<排量≤100ml,排量,55.0
2020,10,销售,三轮,排量>750ml,排量,610.0
2020,10,销售,三轮,排量≤50ml,排量,0.0
2020,10,销售,三轮,电动摩托车,排量,70046.0
2020,10,销售,三轮,三轮,汇总,212097.0
2020,10,销售,三轮,正三轮,车型,211749.0
2020,10,销售,三轮,边三轮,车型,348.0
2020,10,销售,二轮,100ml<排量≤110ml,排量,176438.0
2020,10,销售,二轮,110ml<排量≤125ml,排量,437330.0
2020,10,销售,二轮,125ml<排量≤150ml,排量,288247.0
2020,10,销售,二轮,150ml<排量≤250ml,排量,102366.0
2020,10,销售,二轮,250ml<排量≤400ml,排量,14079.0
2020,10,销售,二轮,400ml<排量≤750ml,排量,5262.0
2020,10,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,10,销售,二轮,60ml<排量≤70ml,排量,5348.0
2020,10,销售,二轮,70ml<排量≤80ml,排量,40.0
2020,10,销售,二轮,80ml<排量≤90ml,排量,3801.0
2020,10,销售,二轮,90ml<排量≤100ml,排量,63662.0
2020,10,销售,二轮,排量>750ml,排量,4.0
2020,10,销售,二轮,排量≤50ml,排量,65603.0
2020,10,销售,二轮,电动摩托车,排量,187017.0
2020,10,销售,二轮,二轮,汇总,1349197.0
2020,10,销售,二轮,其它式,车型,0.0
2020,10,销售,二轮,弯梁式,车型,199666.0
2020,10,销售,二轮,踏板式,车型,467828.0
2020,10,销售,二轮,骑式式,车型,681703.0
2020,10,销售,总计,总计,汇总,1561294.0
2020,11,生产,三轮,100ml<排量≤150ml,排量,75485.0
2020,11,生产,三轮,150ml<排量≤250ml,排量,62437.0
2020,11,生产,三轮,250ml<排量≤400ml,排量,2457.0
2020,11,生产,三轮,400ml<排量≤750ml,排量,603.0
2020,11,生产,三轮,50ml<排量≤100ml,排量,54.0
2020,11,生产,三轮,排量>750ml,排量,693.0
2020,11,生产,三轮,排量≤50ml,排量,0.0
2020,11,生产,三轮,电动摩托车,排量,77180.0
2020,11,生产,三轮,三轮,汇总,218909.0
2020,11,生产,三轮,正三轮,车型,218795.0
2020,11,生产,三轮,边三轮,车型,114.0
2020,11,生产,二轮,100ml<排量≤110ml,排量,174587.0
2020,11,生产,二轮,110ml<排量≤125ml,排量,471510.0
2020,11,生产,二轮,125ml<排量≤150ml,排量,300803.0
2020,11,生产,二轮,150ml<排量≤250ml,排量,126817.0
2020,11,生产,二轮,250ml<排量≤400ml,排量,14440.0
2020,11,生产,二轮,400ml<排量≤750ml,排量,5957.0
2020,11,生产,二轮,50ml<排量≤60ml,排量,0.0
2020,11,生产,二轮,60ml<排量≤70ml,排量,6038.0
2020,11,生产,二轮,70ml<排量≤80ml,排量,330.0
2020,11,生产,二轮,80ml<排量≤90ml,排量,5832.0
2020,11,生产,二轮,90ml<排量≤100ml,排量,54917.0
2020,11,生产,二轮,排量>750ml,排量,43.0
2020,11,生产,二轮,排量≤50ml,排量,49602.0
2020,11,生产,二轮,电动摩托车,排量,146091.0
2020,11,生产,二轮,二轮,汇总,1356967.0
2020,11,生产,二轮,其它式,车型,0.0
2020,11,生产,二轮,弯梁式,车型,202220.0
2020,11,生产,二轮,踏板式,车型,400968.0
2020,11,生产,二轮,骑式式,车型,753779.0
2020,11,生产,总计,总计,汇总,1575876.0
2020,11,销售,三轮,100ml<排量≤150ml,排量,73747.0
2020,11,销售,三轮,150ml<排量≤250ml,排量,61838.0
2020,11,销售,三轮,250ml<排量≤400ml,排量,2438.0
2020,11,销售,三轮,400ml<排量≤750ml,排量,599.0
2020,11,销售,三轮,50ml<排量≤100ml,排量,54.0
2020,11,销售,三轮,排量>750ml,排量,687.0
2020,11,销售,三轮,排量≤50ml,排量,0.0
2020,11,销售,三轮,电动摩托车,排量,88726.0
2020,11,销售,三轮,三轮,汇总,228089.0
2020,11,销售,三轮,正三轮,车型,227975.0
2020,11,销售,三轮,边三轮,车型,114.0
2020,11,销售,二轮,100ml<排量≤110ml,排量,173480.0
2020,11,销售,二轮,110ml<排量≤125ml,排量,445008.0
2020,11,销售,二轮,125ml<排量≤150ml,排量,295074.0
2020,11,销售,二轮,150ml<排量≤250ml,排量,119238.0
2020,11,销售,二轮,250ml<排量≤400ml,排量,13138.0
2020,11,销售,二轮,400ml<排量≤750ml,排量,4454.0
2020,11,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,11,销售,二轮,60ml<排量≤70ml,排量,6434.0
2020,11,销售,二轮,70ml<排量≤80ml,排量,330.0
2020,11,销售,二轮,80ml<排量≤90ml,排量,6752.0
2020,11,销售,二轮,90ml<排量≤100ml,排量,60290.0
2020,11,销售,二轮,排量>750ml,排量,44.0
2020,11,销售,二轮,排量≤50ml,排量,51724.0
2020,11,销售,二轮,电动摩托车,排量,146497.0
2020,11,销售,二轮,二轮,汇总,1322463.0
2020,11,销售,二轮,其它式,车型,0.0
2020,11,销售,二轮,弯梁式,车型,206340.0
2020,11,销售,二轮,踏板式,车型,378268.0
2020,11,销售,二轮,骑式式,车型,737855.0
2020,11,销售,总计,总计,汇总,1550552.0
2020,12,生产,三轮,100ml<排量≤150ml,排量,74559.0
2020,12,生产,三轮,150ml<排量≤250ml,排量,48145.0
2020,12,生产,三轮,250ml<排量≤400ml,排量,1023.0
2020,12,生产,三轮,400ml<排量≤750ml,排量,729.0
2020,12,生产,三轮,50ml<排量≤100ml,排量,0.0
2020,12,生产,三轮,排量>750ml,排量,882.0
2020,12,生产,三轮,排量≤50ml,排量,0.0
2020,12,生产,三轮,电动摩托车,排量,79321.0
2020,12,生产,三轮,三轮,汇总,204659.0
2020,12,生产,三轮,正三轮,车型,204585.0
2020,12,生产,三轮,边三轮,车型,74.0
2020,12,生产,二轮,100ml<排量≤110ml,排量,213979.0
2020,12,生产,二轮,110ml<排量≤125ml,排量,493183.0
2020,12,生产,二轮,125ml<排量≤150ml,排量,316199.0
2020,12,生产,二轮,150ml<排量≤250ml,排量,128842.0
2020,12,生产,二轮,250ml<排量≤400ml,排量,9886.0
2020,12,生产,二轮,400ml<排量≤750ml,排量,6028.0
2020,12,生产,二轮,50ml<排量≤60ml,排量,0.0
2020,12,生产,二轮,60ml<排量≤70ml,排量,9448.0
2020,12,生产,二轮,70ml<排量≤80ml,排量,25.0
2020,12,生产,二轮,80ml<排量≤90ml,排量,6147.0
2020,12,生产,二轮,90ml<排量≤100ml,排量,78939.0
2020,12,生产,二轮,排量>750ml,排量,63.0
2020,12,生产,二轮,排量≤50ml,排量,51674.0
2020,12,生产,二轮,电动摩托车,排量,169033.0
2020,12,生产,二轮,二轮,汇总,1483446.0
2020,12,生产,二轮,其它式,车型,0.0
2020,12,生产,二轮,弯梁式,车型,227845.0
2020,12,生产,二轮,踏板式,车型,410368.0
2020,12,生产,二轮,骑式式,车型,845233.0
2020,12,生产,总计,总计,汇总,1688105.0
2020,12,销售,三轮,100ml<排量≤150ml,排量,76676.0
2020,12,销售,三轮,150ml<排量≤250ml,排量,49532.0
2020,12,销售,三轮,250ml<排量≤400ml,排量,1019.0
2020,12,销售,三轮,400ml<排量≤750ml,排量,707.0
2020,12,销售,三轮,50ml<排量≤100ml,排量,0.0
2020,12,销售,三轮,排量>750ml,排量,872.0
2020,12,销售,三轮,排量≤50ml,排量,0.0
2020,12,销售,三轮,电动摩托车,排量,79114.0
2020,12,销售,三轮,三轮,汇总,207920.0
2020,12,销售,三轮,正三轮,车型,207846.0
2020,12,销售,三轮,边三轮,车型,74.0
2020,12,销售,二轮,100ml<排量≤110ml,排量,202333.0
2020,12,销售,二轮,110ml<排量≤125ml,排量,504119.0
2020,12,销售,二轮,125ml<排量≤150ml,排量,317316.0
2020,12,销售,二轮,150ml<排量≤250ml,排量,120383.0
2020,12,销售,二轮,250ml<排量≤400ml,排量,9898.0
2020,12,销售,二轮,400ml<排量≤750ml,排量,6133.0
2020,12,销售,二轮,50ml<排量≤60ml,排量,0.0
2020,12,销售,二轮,60ml<排量≤70ml,排量,10431.0
2020,12,销售,二轮,70ml<排量≤80ml,排量,25.0
2020,12,销售,二轮,80ml<排量≤90ml,排量,7261.0
2020,12,销售,二轮,90ml<排量≤100ml,排量,76908.0
2020,12,销售,二轮,排量>750ml,排量,92.0
2020,12,销售,二轮,排量≤50ml,排量,47576.0
2020,12,销售,二轮,电动摩托车,排量,176756.0
2020,12,销售,二轮,二轮,汇总,1479231.0
2020,12,销售,二轮,其它式,车型,0.0
2020,12,销售,二轮,弯梁式,车型,219046.0
2020,12,销售,二轮,踏板式,车型,423965.0
2020,12,销售,二轮,骑式式,车型,836220.0
2020,12,销售,总计,总计,汇总,1687151.0
2021,1,生产,三轮,100ml<排量≤150ml,排量,71862.0
2021,1,生产,三轮,150ml<排量≤250ml,排量,63100.0
2021,1,生产,三轮,250ml<排量≤400ml,排量,1296.0
2021,1,生产,三轮,400ml<排量≤750ml,排量,531.0
2021,1,生产,三轮,50ml<排量≤100ml,排量,99.0
2021,1,生产,三轮,排量>750ml,排量,694.0
2021,1,生产,三轮,排量≤50ml,排量,0.0
2021,1,生产,三轮,电动摩托车,排量,99921.0
2021,1,生产,三轮,三轮,汇总,237503.0
2021,1,生产,三轮,正三轮,车型,237357.0
2021,1,生产,三轮,边三轮,车型,146.0
2021,1,生产,二轮,100ml<排量≤110ml,排量,193307.0
2021,1,生产,二轮,110ml<排量≤125ml,排量,502182.0
2021,1,生产,二轮,125ml<排量≤150ml,排量,306672.0
2021,1,生产,二轮,150ml<排量≤250ml,排量,106044.0
2021,1,生产,二轮,250ml<排量≤400ml,排量,15255.0
2021,1,生产,二轮,400ml<排量≤750ml,排量,5825.0
2021,1,生产,二轮,50ml<排量≤60ml,排量,4.0
2021,1,生产,二轮,60ml<排量≤70ml,排量,5475.0
2021,1,生产,二轮,70ml<排量≤80ml,排量,20.0
2021,1,生产,二轮,80ml<排量≤90ml,排量,5235.0
2021,1,生产,二轮,90ml<排量≤100ml,排量,57127.0
2021,1,生产,二轮,排量>750ml,排量,22.0
2021,1,生产,二轮,排量≤50ml,排量,56493.0
2021,1,生产,二轮,电动摩托车,排量,221806.0
2021,1,生产,二轮,二轮,汇总,1475467.0
2021,1,生产,二轮,其它式,车型,0.0
2021,1,生产,二轮,弯梁式,车型,195332.0
2021,1,生产,二轮,踏板式,车型,470554.0
2021,1,生产,二轮,骑式式,车型,809581.0
2021,1,生产,总计,总计,汇总,1712970.0
2021,1,销售,三轮,100ml<排量≤150ml,排量,74920.0
2021,1,销售,三轮,150ml<排量≤250ml,排量,62398.0
2021,1,销售,三轮,250ml<排量≤400ml,排量,1227.0
2021,1,销售,三轮,400ml<排量≤750ml,排量,537.0
2021,1,销售,三轮,50ml<排量≤100ml,排量,99.0
2021,1,销售,三轮,排量>750ml,排量,711.0
2021,1,销售,三轮,排量≤50ml,排量,0.0
2021,1,销售,三轮,电动摩托车,排量,99652.0
2021,1,销售,三轮,三轮,汇总,239544.0
2021,1,销售,三轮,正三轮,车型,239398.0
2021,1,销售,三轮,边三轮,车型,146.0
2021,1,销售,二轮,100ml<排量≤110ml,排量,203555.0
2021,1,销售,二轮,110ml<排量≤125ml,排量,522747.0
2021,1,销售,二轮,125ml<排量≤150ml,排量,306147.0
2021,1,销售,二轮,150ml<排量≤250ml,排量,101785.0
2021,1,销售,二轮,250ml<排量≤400ml,排量,13056.0
2021,1,销售,二轮,400ml<排量≤750ml,排量,5363.0
2021,1,销售,二轮,50ml<排量≤60ml,排量,0.0
2021,1,销售,二轮,60ml<排量≤70ml,排量,4979.0
2021,1,销售,二轮,70ml<排量≤80ml,排量,20.0
2021,1,销售,二轮,80ml<排量≤90ml,排量,5214.0
2021,1,销售,二轮,90ml<排量≤100ml,排量,59578.0
2021,1,销售,二轮,排量>750ml,排量,19.0
2021,1,销售,二轮,排量≤50ml,排量,59280.0
2021,1,销售,二轮,电动摩托车,排量,206448.0
2021,1,销售,二轮,二轮,汇总,1488191.0
2021,1,销售,二轮,其它式,车型,0.0
2021,1,销售,二轮,弯梁式,车型,218624.0
2021,1,销售,二轮,踏板式,车型,479082.0
2021,1,销售,二轮,骑式式,车型,790485.0
2021,1,销售,总计,总计,汇总,1727735.0
2021,2,生产,三轮,100ml<排量≤150ml,排量,47583.0
2021,2,生产,三轮,150ml<排量≤250ml,排量,44834.0
2021,2,生产,三轮,250ml<排量≤400ml,排量,1043.0
2021,2,生产,三轮,400ml<排量≤750ml,排量,206.0
2021,2,生产,三轮,50ml<排量≤100ml,排量,0.0
2021,2,生产,三轮,排量>750ml,排量,515.0
2021,2,生产,三轮,排量≤50ml,排量,0.0
2021,2,生产,三轮,电动摩托车,排量,15343.0
2021,2,生产,三轮,三轮,汇总,109524.0
2021,2,生产,三轮,正三轮,车型,109402.0
2021,2,生产,三轮,边三轮,车型,122.0
2021,2,生产,二轮,100ml<排量≤110ml,排量,128855.0
2021,2,生产,二轮,110ml<排量≤125ml,排量,293782.0
2021,2,生产,二轮,125ml<排量≤150ml,排量,179580.0
2021,2,生产,二轮,150ml<排量≤250ml,排量,66202.0
2021,2,生产,二轮,250ml<排量≤400ml,排量,7628.0
2021,2,生产,二轮,400ml<排量≤750ml,排量,1275.0
2021,2,生产,二轮,50ml<排量≤60ml,排量,0.0
2021,2,生产,二轮,60ml<排量≤70ml,排量,6257.0
2021,2,生产,二轮,70ml<排量≤80ml,排量,15.0
2021,2,生产,二轮,80ml<排量≤90ml,排量,3842.0
2021,2,生产,二轮,90ml<排量≤100ml,排量,45804.0
2021,2,生产,二轮,排量>750ml,排量,0.0
2021,2,生产,二轮,排量≤50ml,排量,37861.0
2021,2,生产,二轮,电动摩托车,排量,111596.0
2021,2,生产,二轮,二轮,汇总,882697.0
2021,2,生产,二轮,其它式,车型,0.0
2021,2,生产,二轮,弯梁式,车型,154787.0
2021,2,生产,二轮,踏板式,车型,263671.0
2021,2,生产,二轮,骑式式,车型,464239.0
2021,2,生产,总计,总计,汇总,992221.0
2021,2,销售,三轮,100ml<排量≤150ml,排量,46763.0
2021,2,销售,三轮,150ml<排量≤250ml,排量,42183.0
2021,2,销售,三轮,250ml<排量≤400ml,排量,1124.0
2021,2,销售,三轮,400ml<排量≤750ml,排量,226.0
2021,2,销售,三轮,50ml<排量≤100ml,排量,0.0
2021,2,销售,三轮,排量>750ml,排量,504.0
2021,2,销售,三轮,排量≤50ml,排量,0.0
2021,2,销售,三轮,电动摩托车,排量,15484.0
2021,2,销售,三轮,三轮,汇总,106284.0
2021,2,销售,三轮,正三轮,车型,106162.0
2021,2,销售,三轮,边三轮,车型,122.0
2021,2,销售,二轮,100ml<排量≤110ml,排量,128995.0
2021,2,销售,二轮,110ml<排量≤125ml,排量,335231.0
2021,2,销售,二轮,125ml<排量≤150ml,排量,198113.0
2021,2,销售,二轮,150ml<排量≤250ml,排量,71649.0
2021,2,销售,二轮,250ml<排量≤400ml,排量,8550.0
2021,2,销售,二轮,400ml<排量≤750ml,排量,979.0
2021,2,销售,二轮,50ml<排量≤60ml,排量,0.0
2021,2,销售,二轮,60ml<排量≤70ml,排量,6700.0
2021,2,销售,二轮,70ml<排量≤80ml,排量,15.0
2021,2,销售,二轮,80ml<排量≤90ml,排量,4622.0
2021,2,销售,二轮,90ml<排量≤100ml,排量,41242.0
2021,2,销售,二轮,排量>750ml,排量,0.0
2021,2,销售,二轮,排量≤50ml,排量,36365.0
2021,2,销售,二轮,电动摩托车,排量,114166.0
2021,2,销售,二轮,二轮,汇总,946627.0
2021,2,销售,二轮,其它式,车型,0.0
2021,2,销售,二轮,弯梁式,车型,153615.0
2021,2,销售,二轮,踏板式,车型,303017.0
2021,2,销售,二轮,骑式式,车型,489995.0
2021,2,销售,总计,总计,汇总,1052911.0
2021,3,生产,三轮,100ml<排量≤150ml,排量,84637.0
2021,3,生产,三轮,150ml<排量≤250ml,排量,71900.0
2021,3,生产,三轮,250ml<排量≤400ml,排量,1044.0
2021,3,生产,三轮,400ml<排量≤750ml,排量,716.0
2021,3,生产,三轮,50ml<排量≤100ml,排量,0.0
2021,3,生产,三轮,排量>750ml,排量,443.0
2021,3,生产,三轮,排量≤50ml,排量,0.0
2021,3,生产,三轮,电动摩托车,排量,50006.0
2021,3,生产,三轮,三轮,汇总,208746.0
