year,month,manufacturer,scope,category,indicator,value
2024,4,力帆实业（集团）股份有限公司,二轮,500ml<排量≤800ml,生产,120.0
2024,4,力帆实业（集团）股份有限公司,二轮,500ml<排量≤800ml,销售,66.0
2024,4,力帆实业（集团）股份有限公司,二轮,90ml<排量≤100ml,生产,129.0
2024,4,力帆实业（集团）股份有限公司,二轮,90ml<排量≤100ml,销售,864.0
2024,4,力帆实业（集团）股份有限公司,二轮,排量≤50ml,销售,3.0
2024,4,力帆实业（集团）股份有限公司,电动,电动摩托车,生产,185.0
2024,4,力帆实业（集团）股份有限公司,电动,电动摩托车,销售,236.0
2024,4,厦门厦杏摩托有限公司,二轮,100ml<排量≤110ml,生产,1.0
2024,4,厦门厦杏摩托有限公司,二轮,110ml<排量≤125ml,生产,13952.0
2024,4,厦门厦杏摩托有限公司,二轮,110ml<排量≤125ml,销售,11729.0
2024,4,厦门厦杏摩托有限公司,二轮,125ml<排量≤150ml,生产,5487.0
2024,4,厦门厦杏摩托有限公司,二轮,125ml<排量≤150ml,销售,5842.0
2024,4,厦门厦杏摩托有限公司,二轮,150ml<排量≤200ml,生产,5214.0
2024,4,厦门厦杏摩托有限公司,二轮,150ml<排量≤200ml,销售,4428.0
2024,4,厦门厦杏摩托有限公司,二轮,250ml<排量≤400ml,生产,394.0
2024,4,厦门厦杏摩托有限公司,二轮,250ml<排量≤400ml,销售,785.0
2024,4,厦门厦杏摩托有限公司,二轮,400ml<排量≤500ml,销售,26.0
2024,4,厦门厦杏摩托有限公司,二轮,排量≤50ml,生产,5678.0
2024,4,厦门厦杏摩托有限公司,二轮,排量≤50ml,销售,3193.0
2024,4,厦门厦杏摩托有限公司,电动,电动摩托车,销售,48.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,110ml<排量≤125ml,生产,3313.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,110ml<排量≤125ml,销售,3331.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,102.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,100.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,排量≤50ml,生产,149.0
2024,4,台州市椒江之威摩托车制造有限公司,二轮,排量≤50ml,销售,150.0
2024,4,台州市王野机车有限责任公司,二轮,110ml<排量≤125ml,生产,629.0
2024,4,台州市王野机车有限责任公司,二轮,110ml<排量≤125ml,销售,629.0
2024,4,台州市王野机车有限责任公司,二轮,125ml<排量≤150ml,生产,6194.0
2024,4,台州市王野机车有限责任公司,二轮,125ml<排量≤150ml,销售,6194.0
2024,4,增城市东阳摩托车实业有限公司,二轮,110ml<排量≤125ml,生产,210.0
2024,4,增城市东阳摩托车实业有限公司,二轮,125ml<排量≤150ml,生产,455.0
2024,4,增城市东阳摩托车实业有限公司,二轮,125ml<排量≤150ml,销售,165.0
2024,4,宁波东方凌云车辆制造有限公司,三轮,100ml<排量≤150ml,销售,2.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,110ml<排量≤125ml,生产,1479.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,110ml<排量≤125ml,销售,1638.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,125ml<排量≤150ml,生产,399.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,125ml<排量≤150ml,销售,387.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,150ml<排量≤200ml,生产,302.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,150ml<排量≤200ml,销售,324.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,200ml<排量≤250ml,生产,211.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,200ml<排量≤250ml,销售,227.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,250ml<排量≤400ml,生产,308.0
2024,4,宁波东方凌云车辆制造有限公司,二轮,250ml<排量≤400ml,销售,325.0
2024,4,宁波东方凌云车辆制造有限公司,电动,电动摩托车,生产,734.0
2024,4,宁波东方凌云车辆制造有限公司,电动,电动摩托车,销售,782.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,110ml<排量≤125ml,生产,559.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,110ml<排量≤125ml,销售,532.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,125ml<排量≤150ml,生产,2523.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,125ml<排量≤150ml,销售,2704.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,150ml<排量≤200ml,生产,4069.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,150ml<排量≤200ml,销售,4801.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,200ml<排量≤250ml,生产,279.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,200ml<排量≤250ml,销售,754.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,250ml<排量≤400ml,生产,210.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,250ml<排量≤400ml,销售,209.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,500ml<排量≤800ml,生产,2.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,排量≤50ml,生产,2744.0
2024,4,宁波市龙嘉动力科技有限公司,二轮,排量≤50ml,销售,2152.0
2024,4,宁波市龙嘉摩托车有限公司,三轮,100ml<排量≤150ml,生产,503.0
2024,4,宁波市龙嘉摩托车有限公司,三轮,100ml<排量≤150ml,销售,123.0
2024,4,宁波市龙嘉摩托车有限公司,三轮,150ml<排量≤250ml,生产,1512.0
2024,4,宁波市龙嘉摩托车有限公司,二轮,排量>800ml,生产,2.0
2024,4,宁波市龙嘉摩托车有限公司,二轮,排量>800ml,销售,2.0
2024,4,宁波市龙嘉摩托车有限公司,二轮,排量≤50ml,生产,102.0
2024,4,宁波市龙嘉摩托车有限公司,二轮,排量≤50ml,销售,102.0
2024,4,宗申产业集团有限公司,三轮,100ml<排量≤150ml,生产,19298.0
2024,4,宗申产业集团有限公司,三轮,100ml<排量≤150ml,销售,19291.0
2024,4,宗申产业集团有限公司,三轮,150ml<排量≤250ml,生产,24479.0
2024,4,宗申产业集团有限公司,三轮,150ml<排量≤250ml,销售,24162.0
2024,4,宗申产业集团有限公司,三轮,排量>250ml,生产,309.0
2024,4,宗申产业集团有限公司,三轮,排量>250ml,销售,309.0
2024,4,宗申产业集团有限公司,二轮,100ml<排量≤110ml,生产,6963.0
2024,4,宗申产业集团有限公司,二轮,100ml<排量≤110ml,销售,7301.0
2024,4,宗申产业集团有限公司,二轮,110ml<排量≤125ml,生产,15315.0
2024,4,宗申产业集团有限公司,二轮,110ml<排量≤125ml,销售,15903.0
2024,4,宗申产业集团有限公司,二轮,125ml<排量≤150ml,生产,6795.0
2024,4,宗申产业集团有限公司,二轮,125ml<排量≤150ml,销售,5811.0
2024,4,宗申产业集团有限公司,二轮,150ml<排量≤200ml,生产,5054.0
2024,4,宗申产业集团有限公司,二轮,150ml<排量≤200ml,销售,5871.0
2024,4,宗申产业集团有限公司,二轮,200ml<排量≤250ml,生产,3353.0
2024,4,宗申产业集团有限公司,二轮,200ml<排量≤250ml,销售,3001.0
2024,4,宗申产业集团有限公司,二轮,250ml<排量≤400ml,生产,3639.0
2024,4,宗申产业集团有限公司,二轮,250ml<排量≤400ml,销售,7545.0
2024,4,宗申产业集团有限公司,二轮,400ml<排量≤500ml,生产,190.0
2024,4,宗申产业集团有限公司,二轮,500ml<排量≤800ml,生产,592.0
2024,4,宗申产业集团有限公司,二轮,500ml<排量≤800ml,销售,301.0
2024,4,宗申产业集团有限公司,二轮,90ml<排量≤100ml,生产,21.0
2024,4,宗申产业集团有限公司,二轮,90ml<排量≤100ml,销售,20.0
2024,4,宗申产业集团有限公司,二轮,排量≤50ml,生产,3394.0
2024,4,宗申产业集团有限公司,二轮,排量≤50ml,销售,3114.0
2024,4,宗申产业集团有限公司,电动,电动摩托车,生产,48556.0
2024,4,宗申产业集团有限公司,电动,电动摩托车,销售,48556.0
2024,4,宝岛车业集团有限公司,电动,电动摩托车,生产,3732.0
2024,4,宝岛车业集团有限公司,电动,电动摩托车,销售,3732.0
2024,4,山东五星车辆股份有限公司,三轮,100ml<排量≤150ml,生产,3172.0
2024,4,山东五星车辆股份有限公司,三轮,100ml<排量≤150ml,销售,4125.0
2024,4,山东五星车辆股份有限公司,三轮,150ml<排量≤250ml,生产,4321.0
2024,4,山东五星车辆股份有限公司,三轮,150ml<排量≤250ml,销售,4493.0
2024,4,山东五星车辆股份有限公司,电动,电动摩托车,生产,7750.0
2024,4,山东五星车辆股份有限公司,电动,电动摩托车,销售,7642.0
2024,4,山东巴士新能源车业有限公司,电动,电动摩托车,生产,10681.0
2024,4,山东巴士新能源车业有限公司,电动,电动摩托车,销售,10710.0
2024,4,山东马拉贝斯车业有限公司,三轮,150ml<排量≤250ml,生产,150.0
2024,4,山东马拉贝斯车业有限公司,三轮,150ml<排量≤250ml,销售,150.0
2024,4,山东马拉贝斯车业有限公司,三轮,排量>250ml,生产,455.0
2024,4,山东马拉贝斯车业有限公司,三轮,排量>250ml,销售,455.0
2024,4,常州光阳摩托车有限公司,二轮,110ml<排量≤125ml,生产,4721.0
2024,4,常州光阳摩托车有限公司,二轮,110ml<排量≤125ml,销售,4040.0
2024,4,常州光阳摩托车有限公司,二轮,125ml<排量≤150ml,生产,4853.0
2024,4,常州光阳摩托车有限公司,二轮,125ml<排量≤150ml,销售,5025.0
2024,4,常州光阳摩托车有限公司,二轮,150ml<排量≤200ml,生产,572.0
2024,4,常州光阳摩托车有限公司,二轮,150ml<排量≤200ml,销售,875.0
2024,4,常州光阳摩托车有限公司,二轮,200ml<排量≤250ml,生产,2136.0
2024,4,常州光阳摩托车有限公司,二轮,200ml<排量≤250ml,销售,3386.0
2024,4,常州光阳摩托车有限公司,二轮,250ml<排量≤400ml,生产,608.0
2024,4,常州光阳摩托车有限公司,二轮,250ml<排量≤400ml,销售,411.0
2024,4,常州光阳摩托车有限公司,二轮,500ml<排量≤800ml,生产,39.0
2024,4,常州光阳摩托车有限公司,二轮,500ml<排量≤800ml,销售,51.0
2024,4,常州光阳摩托车有限公司,二轮,排量≤50ml,生产,2159.0
2024,4,常州光阳摩托车有限公司,二轮,排量≤50ml,销售,1821.0
2024,4,广东大冶摩托车技术有限公司,二轮,100ml<排量≤110ml,生产,65.0
2024,4,广东大冶摩托车技术有限公司,二轮,100ml<排量≤110ml,销售,65.0
2024,4,广东大冶摩托车技术有限公司,二轮,110ml<排量≤125ml,生产,17902.0
2024,4,广东大冶摩托车技术有限公司,二轮,110ml<排量≤125ml,销售,19752.0
2024,4,广东大冶摩托车技术有限公司,二轮,125ml<排量≤150ml,生产,31816.0
2024,4,广东大冶摩托车技术有限公司,二轮,125ml<排量≤150ml,销售,31826.0
2024,4,广东大冶摩托车技术有限公司,二轮,150ml<排量≤200ml,生产,12474.0
2024,4,广东大冶摩托车技术有限公司,二轮,150ml<排量≤200ml,销售,12474.0
2024,4,广东大冶摩托车技术有限公司,二轮,200ml<排量≤250ml,生产,555.0
2024,4,广东大冶摩托车技术有限公司,二轮,200ml<排量≤250ml,销售,555.0
2024,4,广东大冶摩托车技术有限公司,二轮,250ml<排量≤400ml,生产,5918.0
2024,4,广东大冶摩托车技术有限公司,二轮,250ml<排量≤400ml,销售,6829.0
2024,4,广东大冶摩托车技术有限公司,二轮,500ml<排量≤800ml,生产,5.0
2024,4,广东大冶摩托车技术有限公司,二轮,500ml<排量≤800ml,销售,5.0
2024,4,广东大联统摩托车有限公司,电动,电动摩托车,生产,287.0
2024,4,广东大联统摩托车有限公司,电动,电动摩托车,销售,287.0
2024,4,广东星际机车科技有限公司,三轮,100ml<排量≤150ml,生产,1129.0
2024,4,广东星际机车科技有限公司,三轮,100ml<排量≤150ml,销售,1129.0
2024,4,广东星际机车科技有限公司,三轮,150ml<排量≤250ml,生产,1885.0
2024,4,广东星际机车科技有限公司,三轮,150ml<排量≤250ml,销售,1885.0
2024,4,广东星际机车科技有限公司,三轮,排量>250ml,生产,96.0
2024,4,广东星际机车科技有限公司,三轮,排量>250ml,销售,96.0
2024,4,广东星际机车科技有限公司,二轮,110ml<排量≤125ml,生产,2556.0
2024,4,广东星际机车科技有限公司,二轮,110ml<排量≤125ml,销售,2556.0
2024,4,广东星际机车科技有限公司,二轮,125ml<排量≤150ml,生产,4472.0
2024,4,广东星际机车科技有限公司,二轮,125ml<排量≤150ml,销售,4472.0
2024,4,广东星际机车科技有限公司,二轮,150ml<排量≤200ml,生产,4039.0
2024,4,广东星际机车科技有限公司,二轮,150ml<排量≤200ml,销售,4039.0
2024,4,广州三雅摩托车有限公司,二轮,110ml<排量≤125ml,生产,7321.0
2024,4,广州三雅摩托车有限公司,二轮,110ml<排量≤125ml,销售,7317.0
2024,4,广州三雅摩托车有限公司,二轮,125ml<排量≤150ml,生产,8524.0
2024,4,广州三雅摩托车有限公司,二轮,125ml<排量≤150ml,销售,8442.0
2024,4,广州三雅摩托车有限公司,二轮,150ml<排量≤200ml,生产,1199.0
2024,4,广州三雅摩托车有限公司,二轮,150ml<排量≤200ml,销售,1199.0
2024,4,广州三雅摩托车有限公司,二轮,90ml<排量≤100ml,生产,3373.0
2024,4,广州三雅摩托车有限公司,二轮,90ml<排量≤100ml,销售,3365.0
2024,4,广州五羊摩托有限公司,二轮,100ml<排量≤110ml,生产,702.0
2024,4,广州五羊摩托有限公司,二轮,100ml<排量≤110ml,销售,684.0
2024,4,广州五羊摩托有限公司,二轮,110ml<排量≤125ml,生产,993.0
2024,4,广州五羊摩托有限公司,二轮,110ml<排量≤125ml,销售,957.0
2024,4,广州五羊摩托有限公司,二轮,125ml<排量≤150ml,生产,356.0
2024,4,广州五羊摩托有限公司,二轮,125ml<排量≤150ml,销售,332.0
2024,4,广州五羊摩托有限公司,二轮,90ml<排量≤100ml,生产,272.0
2024,4,广州五羊摩托有限公司,二轮,90ml<排量≤100ml,销售,257.0
2024,4,广州大运摩托车有限公司,三轮,100ml<排量≤150ml,生产,8545.0
2024,4,广州大运摩托车有限公司,三轮,100ml<排量≤150ml,销售,8486.0
2024,4,广州大运摩托车有限公司,三轮,150ml<排量≤250ml,生产,5617.0
2024,4,广州大运摩托车有限公司,三轮,150ml<排量≤250ml,销售,5583.0
2024,4,广州大运摩托车有限公司,二轮,100ml<排量≤110ml,生产,2126.0
2024,4,广州大运摩托车有限公司,二轮,100ml<排量≤110ml,销售,2079.0
2024,4,广州大运摩托车有限公司,二轮,110ml<排量≤125ml,生产,4483.0
2024,4,广州大运摩托车有限公司,二轮,110ml<排量≤125ml,销售,4503.0
2024,4,广州大运摩托车有限公司,二轮,125ml<排量≤150ml,生产,14518.0
2024,4,广州大运摩托车有限公司,二轮,125ml<排量≤150ml,销售,14585.0
2024,4,广州大运摩托车有限公司,二轮,150ml<排量≤200ml,生产,3603.0
2024,4,广州大运摩托车有限公司,二轮,150ml<排量≤200ml,销售,3720.0
2024,4,广州大运摩托车有限公司,二轮,200ml<排量≤250ml,生产,2245.0
2024,4,广州大运摩托车有限公司,二轮,200ml<排量≤250ml,销售,2243.0
2024,4,广州大运摩托车有限公司,二轮,250ml<排量≤400ml,生产,134.0
2024,4,广州大运摩托车有限公司,二轮,250ml<排量≤400ml,销售,140.0
2024,4,广州大运摩托车有限公司,二轮,90ml<排量≤100ml,生产,1928.0
2024,4,广州大运摩托车有限公司,二轮,90ml<排量≤100ml,销售,1930.0
2024,4,广州天马集团天马摩托车有限公司,二轮,100ml<排量≤110ml,生产,20751.0
2024,4,广州天马集团天马摩托车有限公司,二轮,100ml<排量≤110ml,销售,18839.0
2024,4,广州天马集团天马摩托车有限公司,二轮,110ml<排量≤125ml,生产,788.0
2024,4,广州天马集团天马摩托车有限公司,二轮,110ml<排量≤125ml,销售,2435.0
2024,4,广州天马集团天马摩托车有限公司,二轮,125ml<排量≤150ml,生产,55.0
2024,4,广州天马集团天马摩托车有限公司,二轮,125ml<排量≤150ml,销售,30.0
2024,4,广州天马集团天马摩托车有限公司,二轮,排量≤50ml,生产,522.0
2024,4,广州天马集团天马摩托车有限公司,二轮,排量≤50ml,销售,1666.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,110ml<排量≤125ml,生产,420.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,110ml<排量≤125ml,销售,420.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,125ml<排量≤150ml,生产,210.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,125ml<排量≤150ml,销售,210.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,200ml<排量≤250ml,生产,384.0
2024,4,广州番禺豪剑摩托车工业有限公司,二轮,200ml<排量≤250ml,销售,384.0
2024,4,广州福羊科技有限公司,二轮,110ml<排量≤125ml,生产,5380.0
2024,4,广州福羊科技有限公司,二轮,110ml<排量≤125ml,销售,5380.0
2024,4,广州豪进摩托车股份有限公司,三轮,100ml<排量≤150ml,生产,655.0
2024,4,广州豪进摩托车股份有限公司,三轮,100ml<排量≤150ml,销售,781.0
2024,4,广州豪进摩托车股份有限公司,三轮,150ml<排量≤250ml,生产,140.0
2024,4,广州豪进摩托车股份有限公司,三轮,150ml<排量≤250ml,销售,140.0
2024,4,广州豪进摩托车股份有限公司,二轮,100ml<排量≤110ml,生产,7757.0
2024,4,广州豪进摩托车股份有限公司,二轮,100ml<排量≤110ml,销售,7776.0
2024,4,广州豪进摩托车股份有限公司,二轮,110ml<排量≤125ml,生产,27703.0
2024,4,广州豪进摩托车股份有限公司,二轮,110ml<排量≤125ml,销售,27454.0
2024,4,广州豪进摩托车股份有限公司,二轮,125ml<排量≤150ml,生产,22985.0
2024,4,广州豪进摩托车股份有限公司,二轮,125ml<排量≤150ml,销售,25515.0
2024,4,广州豪进摩托车股份有限公司,二轮,150ml<排量≤200ml,生产,5634.0
2024,4,广州豪进摩托车股份有限公司,二轮,150ml<排量≤200ml,销售,7546.0
2024,4,广州豪进摩托车股份有限公司,二轮,500ml<排量≤800ml,销售,1.0
2024,4,康超集团广州摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,933.0
2024,4,康超集团广州摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,935.0
2024,4,康超集团广州摩托车制造有限公司,二轮,150ml<排量≤200ml,生产,310.0
2024,4,康超集团广州摩托车制造有限公司,二轮,150ml<排量≤200ml,销售,310.0
2024,4,慈溪金轮机车制造有限公司,二轮,110ml<排量≤125ml,生产,1510.0
2024,4,慈溪金轮机车制造有限公司,二轮,110ml<排量≤125ml,销售,1512.0
2024,4,慈溪金轮机车制造有限公司,二轮,125ml<排量≤150ml,生产,130.0
2024,4,慈溪金轮机车制造有限公司,二轮,125ml<排量≤150ml,销售,132.0
2024,4,慈溪金轮机车制造有限公司,二轮,排量≤50ml,生产,125.0
2024,4,慈溪金轮机车制造有限公司,二轮,排量≤50ml,销售,124.0
2024,4,慈溪金轮机车制造有限公司,电动,电动摩托车,生产,55.0
2024,4,慈溪金轮机车制造有限公司,电动,电动摩托车,销售,55.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,100ml<排量≤110ml,生产,2356.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,100ml<排量≤110ml,销售,14536.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,110ml<排量≤125ml,生产,27147.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,110ml<排量≤125ml,销售,23647.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,125ml<排量≤150ml,生产,11083.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,125ml<排量≤150ml,销售,10478.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,150ml<排量≤200ml,生产,5403.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,150ml<排量≤200ml,销售,9082.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,250ml<排量≤400ml,生产,1017.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,250ml<排量≤400ml,销售,1205.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,90ml<排量≤100ml,生产,9206.0
2024,4,新大洲本田摩托(苏州)有限公司,二轮,排量≤50ml,生产,1104.0
2024,4,杭州土星动力科技有限公司,二轮,110ml<排量≤125ml,生产,431.0
2024,4,杭州土星动力科技有限公司,二轮,110ml<排量≤125ml,销售,410.0
2024,4,杭州土星动力科技有限公司,二轮,200ml<排量≤250ml,生产,2549.0
2024,4,杭州土星动力科技有限公司,二轮,200ml<排量≤250ml,销售,1781.0
2024,4,杭州土星动力科技有限公司,二轮,250ml<排量≤400ml,生产,3038.0
2024,4,杭州土星动力科技有限公司,二轮,250ml<排量≤400ml,销售,2862.0
2024,4,杭州土星动力科技有限公司,二轮,400ml<排量≤500ml,生产,808.0
2024,4,杭州土星动力科技有限公司,二轮,400ml<排量≤500ml,销售,1175.0
2024,4,杭州土星动力科技有限公司,二轮,500ml<排量≤800ml,生产,162.0
2024,4,杭州土星动力科技有限公司,二轮,500ml<排量≤800ml,销售,152.0
2024,4,江苏众星摩托有限公司,二轮,100ml<排量≤110ml,生产,400.0
2024,4,江苏众星摩托有限公司,二轮,100ml<排量≤110ml,销售,400.0
2024,4,江苏众星摩托有限公司,二轮,110ml<排量≤125ml,生产,6602.0
2024,4,江苏众星摩托有限公司,二轮,110ml<排量≤125ml,销售,6556.0
2024,4,江苏众星摩托有限公司,二轮,125ml<排量≤150ml,生产,4200.0
2024,4,江苏众星摩托有限公司,二轮,125ml<排量≤150ml,销售,4200.0
2024,4,江苏众星摩托有限公司,二轮,150ml<排量≤200ml,生产,2900.0
2024,4,江苏众星摩托有限公司,二轮,150ml<排量≤200ml,销售,2900.0
2024,4,江苏众星摩托有限公司,二轮,90ml<排量≤100ml,生产,600.0
2024,4,江苏众星摩托有限公司,二轮,90ml<排量≤100ml,销售,600.0
2024,4,江苏创新摩托车制造有限公司,二轮,150ml<排量≤200ml,生产,2600.0
2024,4,江苏创新摩托车制造有限公司,二轮,150ml<排量≤200ml,销售,2598.0
2024,4,江苏新日电动车股份有限公司,电动,电动摩托车,生产,19930.0
2024,4,江苏新日电动车股份有限公司,电动,电动摩托车,销售,22173.0
2024,4,江苏新陵摩托车制造有限公司,三轮,150ml<排量≤250ml,生产,6.0
2024,4,江苏新陵摩托车制造有限公司,三轮,150ml<排量≤250ml,销售,6.0
2024,4,江苏新陵摩托车制造有限公司,电动,电动摩托车,生产,258.0
2024,4,江苏新陵摩托车制造有限公司,电动,电动摩托车,销售,258.0
2024,4,江苏林海动力机械集团有限公司,二轮,100ml<排量≤110ml,生产,3742.0
2024,4,江苏林海动力机械集团有限公司,二轮,100ml<排量≤110ml,销售,3574.0
2024,4,江苏林海动力机械集团有限公司,二轮,110ml<排量≤125ml,生产,345.0
2024,4,江苏林海动力机械集团有限公司,二轮,110ml<排量≤125ml,销售,387.0
2024,4,江苏林海动力机械集团有限公司,二轮,125ml<排量≤150ml,生产,46.0
2024,4,江苏林海动力机械集团有限公司,二轮,125ml<排量≤150ml,销售,28.0
2024,4,江苏林海动力机械集团有限公司,二轮,150ml<排量≤200ml,生产,315.0
2024,4,江苏林芝山阳集团有限公司,三轮,100ml<排量≤150ml,生产,466.0
2024,4,江苏林芝山阳集团有限公司,三轮,100ml<排量≤150ml,销售,466.0
2024,4,江苏林芝山阳集团有限公司,二轮,125ml<排量≤150ml,生产,355.0
2024,4,江苏林芝山阳集团有限公司,二轮,125ml<排量≤150ml,销售,355.0
2024,4,江苏林芝山阳集团有限公司,二轮,250ml<排量≤400ml,生产,2.0
2024,4,江苏林芝山阳集团有限公司,二轮,250ml<排量≤400ml,销售,2.0
2024,4,江苏林芝山阳集团有限公司,电动,电动摩托车,生产,307.0
2024,4,江苏林芝山阳集团有限公司,电动,电动摩托车,销售,307.0
2024,4,江苏淮海新能源车辆有限公司,电动,电动摩托车,生产,19281.0
2024,4,江苏淮海新能源车辆有限公司,电动,电动摩托车,销售,19281.0
2024,4,江苏跃进摩托车制造有限责任公司,电动,电动摩托车,生产,58.0
2024,4,江苏跃进摩托车制造有限责任公司,电动,电动摩托车,销售,58.0
2024,4,江门市华龙摩托车有限公司,三轮,100ml<排量≤150ml,销售,50.0
2024,4,江门市华龙摩托车有限公司,二轮,110ml<排量≤125ml,生产,5567.0
2024,4,江门市华龙摩托车有限公司,二轮,110ml<排量≤125ml,销售,6635.0
2024,4,江门市华龙摩托车有限公司,二轮,125ml<排量≤150ml,生产,7977.0
2024,4,江门市华龙摩托车有限公司,二轮,125ml<排量≤150ml,销售,6265.0
2024,4,江门市华龙摩托车有限公司,二轮,150ml<排量≤200ml,生产,300.0
2024,4,江门市华龙摩托车有限公司,二轮,150ml<排量≤200ml,销售,289.0
2024,4,江门市华龙摩托车有限公司,二轮,250ml<排量≤400ml,销售,4.0
2024,4,江门市华龙摩托车有限公司,电动,电动摩托车,生产,177.0
2024,4,江门市华龙摩托车有限公司,电动,电动摩托车,销售,177.0
2024,4,江门市大长江集团有限公司,二轮,100ml<排量≤110ml,生产,24467.0
2024,4,江门市大长江集团有限公司,二轮,100ml<排量≤110ml,销售,23986.0
2024,4,江门市大长江集团有限公司,二轮,110ml<排量≤125ml,生产,84798.0
2024,4,江门市大长江集团有限公司,二轮,110ml<排量≤125ml,销售,89437.0
2024,4,江门市大长江集团有限公司,二轮,125ml<排量≤150ml,生产,44553.0
2024,4,江门市大长江集团有限公司,二轮,125ml<排量≤150ml,销售,44781.0
2024,4,江门市大长江集团有限公司,二轮,200ml<排量≤250ml,生产,5258.0
2024,4,江门市大长江集团有限公司,二轮,200ml<排量≤250ml,销售,4700.0
2024,4,江门市大长江集团有限公司,二轮,250ml<排量≤400ml,生产,89.0
2024,4,江门市大长江集团有限公司,二轮,250ml<排量≤400ml,销售,1525.0
2024,4,江门市大长江集团有限公司,二轮,90ml<排量≤100ml,生产,3393.0
2024,4,江门市大长江集团有限公司,二轮,90ml<排量≤100ml,销售,4005.0
2024,4,江门市大长江集团有限公司,电动,电动摩托车,生产,107.0
2024,4,江门市大长江集团有限公司,电动,电动摩托车,销售,1.0
2024,4,江门市珠峰摩托车有限公司,三轮,150ml<排量≤250ml,生产,94.0
2024,4,江门市珠峰摩托车有限公司,三轮,150ml<排量≤250ml,销售,94.0
2024,4,江门市珠峰摩托车有限公司,二轮,110ml<排量≤125ml,生产,15765.0
2024,4,江门市珠峰摩托车有限公司,二轮,110ml<排量≤125ml,销售,17016.0
2024,4,江门市珠峰摩托车有限公司,二轮,125ml<排量≤150ml,生产,29115.0
2024,4,江门市珠峰摩托车有限公司,二轮,125ml<排量≤150ml,销售,27810.0
2024,4,江门市珠峰摩托车有限公司,二轮,150ml<排量≤200ml,销售,25.0
2024,4,江门市迪豪摩托车有限公司,二轮,100ml<排量≤110ml,销售,7.0
2024,4,江门市迪豪摩托车有限公司,二轮,110ml<排量≤125ml,生产,747.0
2024,4,江门市迪豪摩托车有限公司,二轮,110ml<排量≤125ml,销售,863.0
2024,4,江门市迪豪摩托车有限公司,二轮,125ml<排量≤150ml,生产,2019.0
2024,4,江门市迪豪摩托车有限公司,二轮,125ml<排量≤150ml,销售,2801.0
2024,4,江门市迪豪摩托车有限公司,二轮,150ml<排量≤200ml,生产,744.0
2024,4,江门市迪豪摩托车有限公司,二轮,150ml<排量≤200ml,销售,602.0
2024,4,江门市迪豪摩托车有限公司,二轮,200ml<排量≤250ml,生产,223.0
2024,4,江门市迪豪摩托车有限公司,二轮,200ml<排量≤250ml,销售,228.0
2024,4,江门市长华集团有限公司,二轮,110ml<排量≤125ml,生产,3311.0
2024,4,江门市长华集团有限公司,二轮,110ml<排量≤125ml,销售,3311.0
2024,4,江门市长华集团有限公司,二轮,125ml<排量≤150ml,生产,2952.0
